L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-load-misses,L2-store-misses,cycles,instructions,ns
4826714,108,16813,177,1054592,11146,1714,9035,7343,188,189080801,458301046,50337044
4654652,76,17201,1338,946442,15545,1625,7717,11313,122,189781476,474306927,50299753
4872568,150,16758,76,990107,6997,1431,7309,5440,84,189686056,468664094,50341172
5072595,132,17012,151387,794519,14616,1524,8544,9321,84,187331810,452019672,50298917
9131681,23,3367,13,96069,6401,2235,28,6392,28,188531784,490691893,50393122
8677179,39,2878,25,96134,6025,2190,59,6697,47,185084832,485554287,50294892
9342861,0,2530,12,99645,5780,2148,46,6257,6,188006152,492747412,50312373
9072070,2,2138,4,97354,6109,2184,38,5820,9,187576397,491829279,50278861
9234697,0,2647,16,104291,8801,2552,27,8230,9,188602337,492316760,50315450
5126564,0,2201,4,204704,8090,2635,27,9993,17,188413879,449561366,50276124
5008832,6,1978,4,204468,6789,2412,2,7984,16,189645536,449802543,50313471
5021421,0,1990,8,196743,9133,2444,2,7396,0,187259699,445817906,50286518
4519176,4,2270,12,191798,8060,2292,0,7320,5,189358475,449840639,50317943
4780522,0,2134,16,203969,8805,2636,3,11600,11,188977943,445979753,50281962
4823550,0,2605,0,191874,7278,2428,0,6822,10,189124684,453226311,50325972
4741262,1,1911,18,202867,7702,2448,0,7102,11,188710673,447872091,50280984
5068045,0,2202,15,202384,10519,2519,0,7871,11,189342924,450071962,50316403
5106782,3,2078,19,192502,7589,2472,0,7655,6,188555741,448740667,50262137
7696232,13,2170,11,196721,7139,5899,7850,18828,213009,187268992,461310856,50317270
8432675,9,2211,15,135400,7880,2819,37,8191,9,188664535,486571296,50301006
8273184,0,4509,170,127606,8501,2790,50,7919,18,182054099,468656564,50310539
8675019,1,3915,204,120777,9754,2719,49,8272,56,187223293,488762901,50293734
4664369,15,4046,17,158662,7866,2979,34,13707,22,190253849,473530608,50335546
4730652,22,3256,7,283269,8740,3202,3,9232,18,190363152,469310443,50277902
4139256,0,3101,11,278067,10755,3635,3,11770,12,189523712,469803962,50314489
4529457,20,2590,95,257798,13083,3164,12,10290,6,189030276,477523207,50263139
4195824,8,2971,11,269500,11015,3110,0,9890,0,184332483,460126134,50332577
4770079,12,2738,20,284179,10822,3335,5,9957,6,188516431,467360051,50298242
4627582,2,4489,4,281520,9318,3150,0,8498,6,189016235,468647736,50324808
9159007,52,3863,8,167956,9720,3569,19,7941,223537,187288235,468625569,50284489
11447997,2,1339,20,165229,10326,3850,74,10828,56,184750200,513360439,50368360
12069052,0,1382,8,164783,10488,3858,52,10360,10,188639988,522983658,50288745
6078772,6,1968,54,335772,10248,3654,115,12846,109,189382565,444067458,50312845
5560233,8,1766,71,334168,14396,3815,97,11278,74,188112478,434592865,50282474
4961196,3,1825,73,335887,10768,3716,106,11488,57,189749683,438028565,50348671
5208319,7,1820,41,315369,9340,3674,75,10366,71,187315029,434600151,50286396
5301545,11,1720,67,329732,13909,3982,141,10958,96,189955017,437958456,50326228
7022609,70,3383,77,328076,9443,3791,59,9129,217311,188416509,432757624,50295286
12856172,3,2408,42,140960,8039,2944,75,8023,34,189545589,503734478,50331723
12373493,13,2720,22,135573,7763,2894,75,7992,0,188605001,501634610,50288253
12514312,7,2614,0,135249,7904,2914,113,7841,0,189018539,497894531,50306893
6943839,17,2519,185,129785,7979,2866,141,12476,106,189766011,445875440,50275216
5915203,21,2102,47,234479,8940,2809,66,8521,25,190272014,428641862,50334009
6035577,1,2106,34,227912,8883,2759,100,8261,40,188579847,425211055,50281220
5123808,10,1983,34,229325,9413,2854,100,10109,69,190124224,429516617,50318595
5961948,6,1941,51,227021,10762,2756,81,10050,84,189491160,426617065,50295807
5415185,0,1771,42,232923,9264,2867,69,8161,31,189057862,426863606,50324006
5860553,4,2235,57,230731,10758,2904,71,9303,25,188737484,424812788,50279878
5832884,0,2075,52,232952,10333,2947,112,10979,44,187829184,425667778,50325813
6280736,12,1542,29,198947,18766,6761,6807,9781,44,190420619,429948822,50286488
12091709,12,2712,18,188172,10850,3826,60,10963,18,189815684,522850780,50330383
12208712,2,1989,8,181544,10560,3757,46,10579,5,188411767,523750907,50281962
11962917,8,5349,58,273236,15945,3941,104,10891,10,189279880,507622246,50308782
5180735,6,2738,83,329773,10204,3677,90,10202,79,188151501,441641802,50284916
5151479,2,2702,102,326324,10680,3685,113,9649,65,189090884,444417233,50317718
4994710,1,2509,48,330646,13021,3872,132,10997,76,187885233,441725793,50286392
5043143,5,2226,75,325941,11134,3629,88,10214,43,188121881,442396291,50366778
5320004,0,2706,133,325695,10482,3605,91,10082,68,187426865,440955269,50288524
7233113,3,2230,34,320735,21230,10274,9144,21611,101977,188875234,466769073,50326086
8441682,5,1865,15,118322,7531,2730,44,8034,75,188180586,485749186,50343825
8258251,0,1616,65,120169,7718,2746,40,7360,0,189173905,475688029,50277999
8513791,7,1736,120,117522,8362,2747,37,8359,0,189561573,487156810,50302142
5116274,1,2119,21,120069,8184,3237,28,13520,0,189731118,466008258,50347456
4818430,9,2261,3,290256,9338,3256,0,9454,0,189530919,467124265,50288291
4061356,7,2141,0,282644,11441,3638,6,10591,6,189901454,468521225,50312691
4547331,2,2203,15,273744,11109,3344,3,9656,18,188961666,466431777,50294704
4277808,6,2166,3,274321,10966,3161,0,9539,6,188041279,465083024,50303190
4775171,6,1979,3,283760,10247,3202,9,9797,12,189002492,466526341,50328373
4687859,8,1983,4,278070,7525,3033,5,8376,0,190473858,468556827,50327431
7851583,94,2348,2843,539392,6084,2099,1849,19914,221102,189406821,465841829,50288570
7968726,2,2130,2829,567000,3766,414,1347,3491,2737,189700786,486032499,50342832
8026852,6,1916,2825,528722,3235,536,1367,4358,2818,190122593,490212923,50272627
8113306,4,2146,2825,578163,4288,442,1352,3907,2846,188789734,487376865,50306416
7969329,2,1791,2905,536297,3085,490,1345,3306,2968,189456275,489628796,50278264
8073068,0,1584,2903,574127,4162,499,1343,3583,2816,188276131,485315302,50305979
8056095,11,1734,2855,590223,4072,421,1353,4462,2814,188766520,486048415,50272758
5010615,5,2442,2224,915651,5813,509,993,5847,2225,186318343,457687635,50308363
4852811,0,2789,2321,899670,5669,593,971,3016,2024,188925894,473674371,50282915
4953878,1,3067,2234,869590,3660,440,977,3141,2189,189028572,471860486,50308568
4966158,0,2383,2174,859863,4031,304,964,5203,2229,186618529,455476585,50285045
4707300,9,6407,2237,901969,7232,867,1031,12252,2093,181209605,451019445,50291658
4637944,9,3981,2073,835072,10596,697,999,5590,2199,189765219,472949708,50305144
4723744,1,4655,2154,733151,9236,786,968,9239,2132,189219830,472281637,50332319
4814333,1,2612,2172,800619,3856,364,980,4494,2259,189228925,471792687,50296713
4904151,1,2556,2218,828162,7641,393,984,8930,2279,187681537,467780204,50311675
4867749,23,2851,2880,854118,12464,889,1024,9604,3225,190160158,470660909,50303617
4819829,4,2661,2148,799469,3961,437,1000,3321,2207,189626617,473379196,50318866
4741525,8,4664,2251,849775,3135,397,1005,4374,2108,189497793,472503861,50285308
4748572,2,2794,2133,836074,4563,623,965,8647,2151,190193302,474017424,50311987
5049062,8,3122,2449,891920,13925,582,1033,7051,2132,189653643,468943331,50323194
5302205,2,2886,2859,835820,5769,747,1041,7449,2323,190203356,461538409,50325225
4942323,10,3990,2084,838053,3355,434,1386,4126,2466,189586393,466578813,50278700
4701672,27,4203,3674,858842,7109,777,1041,6773,3267,190282150,478892536,50310579
5230243,20,3585,2489,883883,4730,412,1031,4941,2087,189195267,468050475,50286916
7677339,58,4526,21756,139739,7777,2664,293,5117,172454,189853628,463249809,50315899
8991581,8,1678,6,133670,7680,2771,33,8042,24,188507233,493072062,50285866
8741818,0,1605,4,128387,7079,2764,24,7817,0,187725875,491304984,50317319
8344564,21,1482,0,136938,7456,2802,50,10086,11,188913354,491571730,50276545
4674741,3,3409,14,288443,8219,3285,6,8618,21,188530553,467497289,50306901
4648799,22,4049,12,290815,8721,3463,12,11845,5,189457791,468598721,50284741
4067227,3,3307,15,279485,8335,3143,3,9287,128,178905917,445141244,50284040
4424043,7,2876,5,272739,13305,3439,6,11597,6,187884880,461617048,50306059
4416216,1,3568,0,271985,8934,3290,0,8577,6,188185039,465939769,50292030
4590669,19,2666,19,282101,12712,3400,0,8554,0,190084147,469007645,50282560
6801129,47,4657,139608,273846,9251,3239,9,8798,0,188218203,453068615,50329629
11944199,38,2545,19,170110,11049,3831,44,11520,66,189226192,523451876,50302146
11740043,13,2068,3,166680,10768,3835,40,9973,6,189499013,521934350,50310258
8061884,23,2831,109,231397,10521,3849,37,10682,25,190075754,486281204,50284773
5591227,12,2155,57,337380,9273,3760,91,10691,72,190493194,438959843,50310522
4828375,14,2092,59,321391,13260,4098,113,11570,78,189498987,437192832,50280671
5467106,18,1794,51,316241,9741,3735,105,8649,18,189646017,437442878,50323548
5098844,8,2053,39,336828,10002,3666,93,9733,31,189805044,437429771,50283606
5459797,14,1828,58,328472,10958,3714,123,12115,97,190504526,439890794,50314694
8672172,96,5391,145294,143447,8156,3112,90,9226,35,189934501,439264565,50290590
12855018,0,2715,25,133736,7678,2948,71,8270,8,189984139,504193905,50336444
12641971,14,2689,4,132855,7507,2848,121,8123,13,189714624,503302421,50276748
12735670,10,2788,4,137462,7708,2972,85,8270,0,188986890,502562947,50321348
6377992,23,1780,58,234932,8437,2746,75,10028,44,189190414,432385534,50277995
6007182,3,2049,46,241457,8583,2752,53,7765,49,189078910,430939595,50320992
5523603,21,1807,75,227466,10201,2803,87,9484,38,188626093,425944502,50282957
5478105,0,2328,58,230852,9738,2745,106,18910,293,174363860,395126713,50322685
5668809,3,2195,68,237538,12710,2829,88,9519,37,187123262,421381571,50310058
5531547,13,2779,30,228838,9713,2757,94,9511,22,188061436,424126109,50362131
6010613,3,1970,42,235865,12295,3180,125,11110,81,186338807,422293017,50286380
5930017,3,1773,76,233346,9027,2797,91,8640,44,186135705,420791573,50335245
11608644,5,1861,59,215807,17809,7361,7889,23050,121402,188017691,507882859,50291685
12070472,9,2127,22,178890,11275,3799,18,10809,12,188969524,522568667,50324829
12102430,8,2779,1,177628,9878,3792,31,10929,9,189701762,523344886,50286918
5208745,8,2574,78,256953,14692,4120,179,14233,119,189668666,442970970,50314475
5360573,6,2495,53,323190,11300,3627,75,10369,56,188886153,443718194,50290736
4898728,33,2921,50,330322,10371,3664,117,10953,75,190409327,447867420,50325503
5070236,31,2606,54,312264,10872,3938,118,14088,84,189493398,443860630,50281853
5328640,18,2599,113,324582,12278,3397,137,10286,66,185578318,438927243,50317124
4872183,25,7559,159,311624,13531,3540,145,15867,210,176465968,393469827,50299587
7164156,98,3007,12,120506,7622,2926,54,21627,220830,189087536,453635369,50329384
8899467,0,1725,52,117559,7696,2760,16,7983,41,188547444,488361651,50270729
8748243,2,2039,8,115249,7383,2746,43,7698,10,189586484,494638944,50311394
8739253,2,1818,4,117576,7336,2780,36,7868,0,189177908,489499220,50273790
5011095,15,1951,4,285345,8415,3198,6,9807,10,189381480,467833234,50313047
4663952,5,2273,0,293053,7413,3469,9,10890,0,188908939,464097311,50277577
4109036,9,2049,0,271099,9207,3163,22,17660,120,174868878,431183697,50310956
4175172,1,4421,66,257011,24661,3287,25,16808,0,178171585,434337102,50282457
4473028,0,4325,0,265499,10289,3174,9,11035,25,188614478,469099821,50332081
4651021,11,2358,24,286748,13013,3558,3,11265,31,189258591,466380506,50294993
4872156,3,2209,15,277349,9868,3280,9,9776,34,188375443,465282042,50331243
9139282,53,4878,138144,101652,6537,2196,53,5679,6,189515717,493271247,50285591
8953169,30,3077,11,94017,6495,2172,69,6208,18,186644967,489510728,50326160
9344437,28,2625,0,98843,6269,2206,43,6288,0,190064881,503796845,50284731
9296663,10,2593,0,96598,5544,2183,31,5924,0,189691902,496122727,50341849
9332601,10,2979,3,112908,7628,2213,47,5910,0,188892177,493133492,50270332
5056914,8,2620,3,199083,9608,2610,18,8908,6,189405795,448758971,50315753
5015721,8,2268,3,195752,7040,2440,3,7776,12,188886689,447559208,50273873
5165538,14,2432,12,198361,8243,2510,5,6126,0,190523393,449657863,50316298
4453462,6,2474,6,188987,7204,2332,0,8020,6,189193406,450985526,50279924
4898822,14,2398,20,202405,11561,2936,2,8761,0,190510080,452083696,50312231
4755216,0,2734,16,191572,7636,2311,2,8132,5,189288133,449047645,50332407
4536275,6,2706,8,195378,7315,2443,2,8918,5,189371021,449108843,50320738
5227680,2,2053,4,200047,8158,2608,11,7849,5,188949207,449552581,50283311
5075256,2,2625,8,199439,7954,2336,2,7324,8,188815209,449122938,50323667
5909329,0,2107,4,182339,17721,6163,9005,7129,2097,187367443,457506765,50285910
6862873,13,22336,3525,684955,5014,576,1568,5537,3583,174932916,434279971,50334722
7433440,3,2683,3489,686497,4653,556,1622,4467,3344,188193404,479481568,50309846
7391753,0,2524,3453,709390,4691,509,1650,5276,3530,189843093,481963948,50310622
7363403,1,2278,3478,659207,4386,531,1615,4433,3513,189879991,481034798,50274219
7431541,1,1931,3456,692643,5386,522,1621,4649,3413,189522768,477556033,50321336
5021961,15,2972,3910,847850,13492,920,1241,9573,4484,187194887,473110774,50286251
4468561,7,2560,2573,1055173,3666,345,1210,5216,3782,189558454,488012583,50312336
4278367,1,2587,2656,1042395,5980,656,1196,4369,2525,186354847,472757787,50253082
4435791,0,1901,2555,994879,7892,339,1175,6921,3743,189495112,478468850,50293518
4512899,10,2607,2796,1034257,9938,845,1232,7929,4233,189804357,487382701,50287715
4277199,0,2015,2675,994180,3239,551,1451,4792,2712,189454796,492978351,50310823
4385190,43,3016,2607,975319,5108,558,1178,3409,2620,190049537,493459102,50275912
4504810,2,2356,2646,1033949,5711,519,1194,4229,2729,189900295,487863534,50317056
4459437,27,2279,2731,985711,7085,660,1185,8820,2545,188904561,483809249,50279472
4426785,4,2695,2611,1027862,4613,469,1187,4554,2619,190183076,488071578,50310324
4403880,35,5803,3846,1016644,3860,486,1198,3170,2690,188717476,488390176,50286783
4483767,0,3419,2668,1084335,9941,747,1203,5390,2689,189113566,485018552,50310868
4724298,4,2233,2876,1030156,2997,399,1243,4682,4442,188636628,479027247,50276711
4361846,4,2545,3182,1030250,5031,572,1139,5523,3282,186587735,489235979,50318835
4518134,24,3823,3963,998412,4148,424,1216,5349,2659,189197806,476416638,50281654
6754149,1,4935,167876,426412,25929,3724,59,11602,1125,187371777,493294920,50320851
12375099,11,2165,96,165365,11035,3826,44,10805,5,189503222,524645872,50309318
11835540,17,2306,0,166696,11191,3846,59,11033,5,189645355,524902631,50312737
7884442,11,2435,105,336349,11857,3731,103,10306,53,187194108,458512790,50277685
5306811,19,2319,49,336434,10925,3575,138,13882,69,189529745,436177488,50325417
5115271,1,2046,59,320014,11199,3533,119,11548,62,187552808,432127807,50292391
5089489,7,3024,133,306162,23216,3694,110,13108,78,189950033,437047336,50331569
5462525,5,1694,76,337882,12290,3762,72,12569,119,188307946,433687672,50294949
5674802,7,1902,45,335900,9608,3699,119,10288,81,189511795,441047130,50372723
12466424,23,4164,132090,156735,20861,2945,78,8283,28,189826515,502823636,50292380
12297566,4,2324,30,135404,8275,2934,59,7890,0,189000863,502138706,50325114
12364694,25,2231,1,134836,7942,2926,75,7431,6,190071814,504442842,50276549
11893735,18,2461,45,199816,10042,2977,78,7802,9,189317336,502526021,50318571
5776621,16,2216,32,235763,8795,2795,81,8402,37,190363639,428412834,50273520
6244964,12,1590,48,236510,12118,3026,85,9352,6,189536818,431776531,50298659
5122633,23,4279,46,225187,9199,2771,65,9801,44,189811717,427369657,50293628
5760503,18,2870,20,239625,11739,2909,82,10356,40,189389398,426720783,50317646
5702635,10,1898,23,218899,7624,2901,77,11047,22,189772179,427789909,50284787
5517512,4,2533,25,236407,8303,2746,68,7685,49,189545066,426834225,50324454
6250248,16,1759,56,236453,7970,2775,145,10472,74,189231254,426795194,50285907
6147466,5,2340,67,219394,13980,2874,92,12556,90,187972376,425046498,50319146
11566151,89,4217,8,182723,10652,3858,37,10966,197967,189555002,495000542,50309422
11785640,24,2591,12,187014,10347,3818,53,9683,0,189603809,524624080,50327690
9342577,5,2440,16,186645,10628,3842,103,14459,146,188419694,488325444,50284232
5391830,3,3147,76,325747,11107,3679,91,11651,37,188835551,443349544,50313602
4897667,5,3202,61,329202,14452,3771,103,10639,37,189375613,444374394,50293196
5247942,9,2859,76,319932,11089,3659,138,10250,88,189240916,442838578,50324845
4971473,15,2783,49,314135,10327,3646,141,10214,75,189670460,444973003,50288297
5265603,5,2460,43,334057,13343,3802,160,12324,81,189031970,444072642,50317233
6241553,84,4695,143252,295753,10799,3622,113,9872,34,189849441,440741999,50294590
8959203,11,1682,30,118093,7577,2718,34,7309,31,190435475,492668363,50329560
8690189,4,1718,3,118887,7491,2758,12,7569,0,189765324,490457369,50272912
8650671,4,2487,3,115917,7219,2753,22,7346,0,188978366,487601064,50315475
7061848,14,2195,0,228300,8317,2822,43,7616,12,190354402,486068651,50272525
4587524,6,2284,0,291036,8263,3068,5,8272,0,189692723,466568087,50343935
4533121,4,2120,4,283377,8686,3310,5,9161,0,189480956,465995909,50286687
4268512,2,2536,4,295032,7928,3079,16,8614,6,189584952,467096856,50316030
4515690,2,2089,0,275117,9730,3431,13,12110,0,190222118,468596389,50293744
4597663,6,2335,12,289147,11053,3428,5,9796,0,189362629,466502519,50316433
4591158,2,1954,8,274679,9096,3229,2,9536,0,188667233,466235495,50287197
6061773,88,7266,149983,94801,7260,2167,27,7185,35,187962694,472580485,50326592
9136817,9,3900,12,95989,6721,2198,45,6562,13,189701496,494683105,50332527
9140783,15,3475,8,100034,6033,2156,62,6091,0,188785149,494219444,50307760
9182430,0,3430,14,95625,5402,2133,40,5927,0,189502425,492368878,50281396
9297159,3,3933,4,99236,5936,2216,44,5745,5,189864770,489336630,50311092
6951869,7,2948,3,144197,12242,3051,18,10790,21,187606116,456729300,50277545
5002313,3,3009,3,198527,6675,2446,0,8449,0,188875380,448165981,50339108
5267351,15,2217,7,199219,7261,2470,3,6959,0,190351013,450332134,50280896
4476000,15,4269,3,199833,8611,2573,3,7861,0,190282961,448139313,50336904
4769581,1,2899,0,189676,7418,2458,0,8697,0,189251737,447499732,50293291
4805942,7,2472,3,202409,11098,2883,12,11548,6,189652179,453582041,50319402
4527910,13,2619,7,192485,7655,2350,0,7479,0,189797354,450803992,50281897
5248684,4,2965,11,200842,7687,2550,15,8183,0,189178009,450133108,50320673
4974228,2,2783,15,201778,9527,2612,12,8419,12,189402830,450081337,50341327
5363816,0,2281,3,191427,7481,2337,0,8573,0,189026988,450060012,50319927
8814178,6,1613,16,144331,18284,6754,6839,20881,37,189386303,496651446,50284861
8533160,8,2480,6,132790,7806,2771,35,8279,0,189607965,495692824,50324985
8667915,4,2138,0,135500,7968,2822,55,7866,0,190379459,498278342,50280079
8677818,2,2577,0,172368,11813,3458,19,9307,0,189105832,493631508,50304000
4657969,18,2704,12,280847,8882,3246,0,10022,22,188895360,468037746,50274111
4742087,12,4455,60,274346,13992,3397,0,10022,16,188289252,467107562,50346267
4305796,10,3923,4,270012,10084,3181,5,9121,0,188953370,468870177,50298147
4470147,1,3920,4,281721,8836,3336,6,8673,16,188266320,467646225,50312712
4367024,17,3180,16,287559,9876,3231,3,8727,10,188547314,467188213,50292463
4691264,11,3426,12,281574,9184,3299,0,9143,5,187292134,464196033,50377813
6954353,9,2827,224,272146,8848,7776,8367,20828,219690,188608205,465862603,50291055
9055521,5,3007,4150,859339,5573,632,1975,6057,4192,189118600,488694054,50330761
8985374,1,2020,4160,799555,5246,568,2004,4718,4124,189460172,489589254,50276782
8935163,1,1856,4214,830623,5245,572,2015,5091,4147,189323595,491084028,50313588
8806858,0,1485,4143,853464,6533,593,1978,5983,4287,189476082,490481401,50281183
5082479,9,2206,4168,943322,12007,902,1411,10621,3216,189571271,467335921,50307119
4659751,0,1737,2720,1141470,2991,351,1436,5115,3104,188894585,473703820,50280280
4902552,0,3099,2765,1116597,6332,572,1276,3924,2751,189587770,471788081,50307673
4866174,4,1652,3249,1132161,5074,414,2078,5349,3221,189904140,466086530,50232320
4495283,8,1934,2954,1063898,5336,603,1325,6330,2873,190420500,480257034,50318901
4688169,23,2562,2934,1040973,5011,712,1360,4069,4629,189769998,483929666,50284711
4610924,8,2373,3398,1138228,4739,480,1302,5977,2946,189610887,477406318,50310879
4822042,0,1523,2903,1128630,5184,393,1306,3950,2869,189483351,467955664,50284047
4684834,0,1842,2871,1087090,4134,387,1283,4308,2811,188359555,477309173,50313036
4560582,0,2170,2826,1117418,6709,462,1279,5930,2880,189336531,474375913,50277963
4688393,23,4959,3030,1142420,9795,455,1317,7756,2978,188871854,464400153,50326161
5034058,20,3764,3636,1136222,5926,380,1341,8716,2938,188985624,463854674,50305683
4722246,12,2247,2716,1135105,5663,506,1283,4854,3069,187840051,474693221,50310762
4821360,11,2055,3829,1095600,3665,396,1361,6391,2955,187239634,462811037,50289524
7672596,61,4456,156340,171535,8454,2994,78,7810,851,187021533,477411988,50319023
12674375,9,2259,29,140639,8156,2904,72,7839,2,189514833,503338606,50298380
12408792,17,4001,3,137710,7502,2876,91,7811,0,188132033,500198261,50316796
12664618,0,2971,0,138959,8151,2976,72,8048,0,187217167,496258773,50282378
6151759,15,2881,70,242771,10383,2814,84,8402,40,188712205,428436233,50314445
6180146,1,1834,26,232341,8633,2837,100,8582,28,189219050,427236497,50284034
5344459,1,1717,89,235773,12050,2977,113,9537,18,189327728,428677701,50312177
5701809,17,2192,38,226992,8530,2693,78,8533,40,189538650,428851417,50291094
5675807,11,1720,43,236075,12707,3283,97,10594,25,189925134,428165159,50313552
5494416,0,2244,15,219761,8804,2768,91,8950,50,188915728,426027589,50285807
6127331,27,3785,49,243018,8752,3091,144,12814,132,189964970,434348492,50324068
5942709,18,2489,55,226485,8654,2822,81,9633,62,189813975,427777881,50288600
11516789,23,2398,23,195305,9436,3040,6970,20148,219650,190204042,478403740,50317923
11902444,20,2014,0,180819,10612,3820,30,10833,6,190448341,526653457,50307460
11987850,10,4274,10,179305,10290,3756,46,10463,6,187325447,517976125,50309458
5407031,33,3865,87,325125,11218,3916,173,14821,191,190388621,448758079,50281041
5360007,25,3914,182,330688,14678,3684,109,11797,56,186419312,433148674,50370340
4757340,0,3317,75,329022,10223,3572,142,10800,85,188387990,442894352,50302202
5041229,16,2610,73,319880,10011,3581,90,12501,74,188149603,441815362,50315837
5141751,22,3156,71,333044,15135,4039,114,13405,104,188100079,440879084,50300634
5361806,5,2788,83,320087,11480,3680,103,10180,82,188328295,442692435,50325872
7814833,64,4585,66281,123198,7199,2721,31,7396,121383,188105911,465852857,50326352
8794404,3,2244,39,117889,7553,2738,28,7769,5,187285893,487808846,50341305
8452616,1,2198,11,117545,7329,2778,22,8454,278,184036456,477649545,50311894
7999922,7,2537,26,119800,7725,2724,40,8105,28,188452632,481719901,50348511
4581753,5,2224,11,294179,9556,3171,3,9373,0,188690788,460994907,50283828
4542030,9,2464,0,293673,8068,3138,18,10168,0,189886140,466843152,50315050
4217026,13,2639,0,277397,8765,3281,3,8649,6,189827039,466339198,50290340
4469791,1,2284,0,298739,10569,3411,15,13421,0,189322614,465624865,50311919
4618085,15,2536,3,276140,8868,3161,9,8535,6,189767550,467037201,50282115
4534791,4,3271,7,286843,11741,3726,22,9592,6,189076092,464619497,50321145
6228917,79,5816,131415,195982,8557,3258,9,8832,6,189312890,452904773,50304977
9230040,6,2788,22,100784,6325,2222,44,5771,12,189338377,493412220,50326540
9002708,16,3044,26,103932,6373,2172,41,6124,0,190390977,497363347,50282524
9183850,4,2728,4,95120,5982,2187,35,6218,0,189554722,494657153,50303348
9451771,4,2584,0,101564,5891,2132,41,6037,0,190195488,497055043,50308185
9094945,8,7113,12,164628,12497,2683,43,7550,121,183027353,477798368,50313884
5042568,12,2829,8,198067,7038,2471,8,9517,13,189284056,448274680,50298306
5115427,14,2583,12,199509,7662,2515,8,7642,0,189920147,450372307,50323803
5085864,10,2637,25,199801,9302,2389,0,8454,5,188134750,447328672,50286627
4412552,3,2560,2,184966,8668,2594,2,9704,5,189902953,450709833,50326294
5013208,5,2457,4,201890,11793,2905,6,10265,0,186918005,443506359,50300800
4550729,5,2455,4,193098,7752,2236,6,8818,5,188101482,444917336,50330765
4748259,7,2590,4,204586,6625,2463,6,7835,11,188916752,448595710,50284795
5182158,0,2290,11,202237,9093,2560,6,6960,12,188216012,448280436,50325714
5080855,1,2427,3,198107,8469,2429,3,8013,0,188790016,449376138,50283561
7829202,22,1955,3,179480,19422,7020,7800,8804,0,189942772,489787797,50318292
8494452,26,4306,11,131914,8007,2857,37,7916,6,188605146,491801719,50310205
8664936,5,1947,0,136162,7829,2821,37,7496,0,188883841,494021077,50274393
8671440,22,3032,7,134718,8134,2852,34,7899,0,190056225,493765711,50272613
4626585,29,5122,3,222058,12805,3710,12,10632,12,189570910,469250944,50314366
4783809,27,3730,7,283506,9991,3214,6,9088,25,190084572,470990876,50281819
4207006,6,3129,1,277578,9903,3310,9,8790,6,189342562,469773998,50323484
4659346,35,3148,3,275318,8985,3168,3,7724,0,190389230,470864544,50281458
4099544,16,3830,8,285654,8824,3255,5,8346,12,189305353,472013295,50315781
4806833,29,5137,0,283386,9035,3324,5,8396,6,187637410,466331806,50295376
4277641,2,2480,4,261899,9726,3209,0,11562,81,175843705,434610273,50322371
12157091,18,2823,29,160177,11123,7709,6756,22164,217869,190190373,503385941,50300990
12085511,4,1841,27,160702,10360,3845,49,10869,16,189462858,523999039,50341913
11514914,0,1720,14,178891,14074,4208,112,13526,32,184985109,488938455,50286593
5398380,0,1562,104,329864,10875,3632,87,11431,85,189674599,436726150,50320716
5487693,0,1791,75,331729,11047,3712,84,10289,68,188580048,435566083,50341619
5156445,7,2608,54,339435,10997,3931,103,13710,76,189344575,436094564,50317537
5152383,5,2213,67,327177,9746,3755,78,9519,24,188423710,433437158,50286882
5486546,5,2075,75,340572,10266,3799,113,8930,74,188858947,435907371,50327627
8116682,1,2072,438,338154,20926,7718,8670,18748,28468,188266252,471000077,50288205
10195161,1,1930,3893,733878,5077,619,1708,5228,3888,188668801,492019374,50335857
10030644,1,1921,3841,700331,4577,603,1748,4310,3829,189385076,495041547,50289448
9888342,5,1932,3768,726670,5758,581,1723,5264,3903,189035460,494678419,50340011
10182633,34,1839,3911,694280,4399,530,1730,6200,3894,190125990,494845817,50537399
10244128,9,2713,3688,730628,5263,594,1729,4993,3770,189255971,492009231,50308435
5727857,29,4400,2636,954873,12874,713,1190,7488,3582,189467704,473314239,50278828
5422588,4,2208,2416,959535,3068,421,1160,5723,2440,189027549,480282468,50315519
5626444,16,3415,3997,942873,6542,544,1131,3930,2469,190353202,481081650,50275001
5591485,0,3098,2520,954796,3418,340,1179,4059,5659,188714409,470147195,50309687
5568736,25,3027,5661,894988,9557,943,1226,9843,2693,189398804,479995378,50282334
4992981,35,4332,3394,881720,4237,568,1109,12389,2780,177635789,449779232,50322494
5205459,20,3946,2487,934900,6963,758,1173,6864,3838,189822068,486652886,50307334
5411705,6,2818,2631,935990,5603,406,1158,4465,3643,190049665,483089631,50327430
5570850,23,2684,2598,948566,7304,544,1141,10515,3918,188710557,472097770,50285253
5479045,16,2607,2897,911597,3652,439,1177,4212,2594,189191296,480714756,50357234
5325315,45,4472,3796,927221,3946,557,1161,5919,2618,189331463,479807052,50288113
5284153,1,3406,2555,940417,7468,650,1217,5296,2590,189349419,481516963,50315425
5964856,21,3180,2676,972091,8015,458,1193,6213,3573,189165804,464570561,50280450
5358760,1,2081,2698,970644,5393,597,1154,4280,2488,188710748,482108154,50322392
5834030,1,2039,2585,908011,4384,358,1122,4464,2546,188334792,468624561,50278609
