L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-load-misses,L2-store-misses,cycles,instructions,ns
666988,365,240743,238,1605840,104392,56963,100,97342,348,179553226,304508053,50301317
741039,321,199170,285,1724973,92423,51225,132,81201,227,182420998,309100862,50333397
744243,281,246039,515,1208604,81876,34871,188,88422,437,182818114,278306037,50298487
716894,275,377645,684,1759357,108952,55487,163,105290,158,183880121,290909309,50344919
684279,273,280807,542,1588466,106262,48928,182,107427,1466,171420006,276570247,50321646
660945,303,256919,532,1653426,106528,57834,141,101075,362,178195757,293726578,50415935
758942,284,221203,392,1593204,101849,58805,91,106020,484,179235855,300179566,50298283
708165,311,252723,208,1616326,92655,50761,103,100350,330,184832475,310290659,50338941
731868,326,258438,384,1583304,109083,57517,141,109069,374,184356373,305819526,50356014
707084,311,212879,338,1568435,101177,54622,169,102366,320,180491808,302706610,50332108
714518,287,244469,560,1659406,88595,58353,141,96331,317,181615723,303981623,50305445
721832,302,213792,279,1625313,88090,59218,135,83455,198,182326053,309356458,50337508
732445,247,208819,187,1660326,93117,55335,94,106346,503,177580112,290416733,50322000
686274,314,217581,306,1648761,100550,55702,111,104069,333,181408673,312786285,50344188
710865,289,193204,236,1510049,94694,53736,118,93910,308,181279213,310839256,50293106
690622,287,158123,406,1692315,105975,56709,145,90299,304,184010965,314807850,50330250
769879,255,393498,536,1750378,100771,56113,115,99683,617,185575879,305743151,50310278
726875,312,240289,251,1613683,104189,58730,140,100375,573,180077110,304933491,50332701
676104,266,245301,578,1644744,98267,52307,159,98733,1286,170308499,283006791,50273841
723939,297,332300,467,1675343,104647,56448,153,104424,428,180966480,303813284,50365153
694997,421,413610,2792,1174494,92182,32168,306,95304,2942,170074081,278825162,50305180
643081,282,449611,6093,1356420,110649,43598,129,111916,5799,161714799,262095093,50417740
660611,382,289743,1148,1523710,90965,47499,129,92771,459,180249216,307981311,50593291
739319,332,276978,122,1498143,81634,53623,185,92904,337,182865089,325097750,50333448
1583699,198,230681,887742,1614596,60175,45071,157,74508,239,187545060,315375487,50335387
8638300,339,136022,10600924,0,1582,50,214563,4217,9536650,186169436,123113254,50500136
868843,269,220377,173,1835179,101365,61652,100,96517,81,190141498,323210698,50330212
875858,396,260914,834,1942194,82666,56956,69,86270,69,184344421,292311596,50302642
697910,232,413081,1708,1483473,106405,47786,88,115378,1150,176583308,287567857,50424645
787006,389,226035,494,1750977,98853,49713,97,98133,582,185581001,311445894,50364023
864978,308,213446,233,1887159,86950,56656,100,78588,50,189787957,320912557,50377263
806356,195,235213,91,1851171,73227,51595,128,75020,138,188792942,328064295,50324292
870785,171,210016,68,1863292,80127,58281,188,91255,128,189772856,317646784,50294343
909554,388,199066,168,1870497,92171,61192,95,79529,84,181846493,292816423,50333772
830608,195,233614,123,1898653,88796,58031,131,92109,920,187839951,320464233,50303301
814742,157,241982,115,1882466,74284,49767,54,70691,100,190237095,327439882,50329766
793539,196,217713,157,1802064,79324,54840,167,78766,163,188962328,324635210,50298103
766886,306,347127,801,1824965,92602,56272,142,81064,162,179989833,298702580,50339594
877455,232,182611,195,1958024,81602,56897,112,89198,222,189099614,314844353,50330577
859657,37,192915,88,1961210,88854,58833,73,80358,60,189914902,327625001,50403155
828083,247,182517,67,1818781,95695,53288,79,110716,772,177964389,290056326,50280639
839556,274,174440,392,1884743,118504,60495,78,112826,974,180340774,288676937,50422209
885879,169,194028,163,1989113,89701,59955,179,87823,49,189256442,312994001,50381706
846884,212,187409,50,1892210,86059,59809,113,89797,752,181885902,302130840,50330811
862386,235,174818,303,1919962,95141,61213,81,95682,68,189490211,317283174,50307917
873557,212,170208,84,1912905,90207,58607,169,85000,191,189522902,319442630,50328601
759430,497,200896,644,2012438,82297,68102,144,96776,110,186818930,304598650,50295590
851579,347,220457,229,1941362,103902,62678,195,98213,295,189071584,310675170,50339804
837290,317,231670,1678,1963444,87577,65953,216,87128,125,189365544,303394057,50269275
784104,299,215861,509,1895961,106305,60788,110,92692,305,187884358,293619742,50378550
848892,273,170780,248,1985635,103761,65705,220,101550,128,188632437,309465187,50302334
814972,140,191557,133,1904403,58014,56958,100,83792,223,188939410,301622062,50300756
857465,226,134894,246,1723488,97069,58008,154,90606,185,189752378,320251021,50299993
887568,130,130924,348,1604090,90125,65356,251,99563,163,189224197,321074267,50316241
865134,215,148164,88,1842630,91794,67222,152,62199,88,190089492,336700445,50296968
866944,241,173554,549,2079973,94762,64610,142,105360,279,190118080,320043769,50301354
669250,289,222519,253,1956530,96968,56657,76,107622,5310,172349324,249385138,50309680
756183,207,223371,163,1864333,99689,54460,90,96739,370,187323213,299843349,50330965
670388,294,194934,2726,1945007,100461,55942,101,109204,4799,175994486,258369003,50480386
767385,262,201279,170,2041215,105884,70437,191,96535,243,186030127,294551235,50383488
813642,171,186946,48,2146787,88021,60627,164,86322,175,187739265,297110985,50325555
765974,127,200251,65,1990868,81856,63956,105,77719,329,189374976,305263083,50338102
760804,231,192353,73,2027332,85506,62246,113,80577,170,188719829,302675343,50297950
793831,168,195516,136,1909865,97506,68427,138,98494,109,188200489,301417111,50331825
854997,223,229055,235,2056233,100091,68121,273,103283,70,188725406,299746730,50306384
846240,235,150523,202,1673194,103978,71246,254,98521,201,189681222,316750125,50332939
802650,239,167984,476,1884674,82554,58983,267,82864,69,188792510,314316299,50306563
803212,191,157705,196,1825294,75333,58831,320,69228,207,190187679,328533769,50343422
844104,221,136540,286,1734513,61107,56317,128,43177,25,189486483,349511408,50300316
840046,305,135534,636,1566922,65970,57207,160,72921,147,190515765,335020466,50324181
821149,227,223905,474,1878802,100868,68692,151,105076,173,185802838,298583391,50335542
754933,134,187826,135,1954131,106026,70371,157,90086,308,190216060,308822268,50334268
737435,79,173817,131,2029118,90451,62726,106,93697,56,190410474,314083618,50297644
773747,186,177667,72,2073119,85941,62648,135,91138,84,190314583,313223383,50350311
832735,178,213302,327,2007894,85237,59741,160,93769,119,189761390,308365131,50297350
808465,123,178358,249,2051850,86983,60223,102,96225,342,190533594,303719935,50330450
853119,282,145902,285,1540734,94811,65534,228,85107,223,190422331,315359957,50303038
790605,150,215883,94,2027518,79290,65915,214,88619,1056,190215771,311037582,50323650
774757,125,205290,96,2057834,69820,58227,167,73704,73,190351210,306476883,50338627
764907,178,209988,54,2021047,72904,65817,181,89610,115,189686163,308460925,50332933
748917,73,203550,136,1942604,85903,62971,126,78573,96,188646436,305133940,50301116
775260,98,206958,54,2069173,82014,66000,135,83372,131,189333841,308683548,50341994
720984,170,173109,4210,1644103,116612,54749,72,108503,525,184402359,288156836,50300826
756946,292,191678,211,1943685,82320,63105,103,71586,115,186903911,295080090,50331554
795872,271,218834,190,1982501,79042,63360,138,96257,120,188476031,304211414,50308417
782346,246,202987,210,1973399,78797,61282,141,80298,115,188690983,303522068,50374766
829778,221,210138,239,1922159,91591,70217,345,101511,314,186930617,296412323,50296086
832195,181,207145,395,1957430,113736,73216,220,109922,286,189482174,300935399,50341084
868459,187,157428,156,1876799,100406,70981,264,97214,113,189507239,303653470,50298611
795011,238,153506,483,1482074,122288,57647,116,135631,729,184809729,294814349,50331547
793721,336,171572,395,1663481,117788,76108,242,101931,641,187695419,304854332,50320086
824234,197,172613,107,1972606,97299,68831,392,98210,88,189157896,313367198,50312627
799150,215,184226,365,2019551,89752,63246,238,77058,286,189542613,304564236,50309531
759499,136,179644,168,2070000,75370,55732,371,71650,254,188773570,309319246,50328078
846582,259,200730,66,1921611,75594,58183,150,88661,377,187186482,315701862,50296314
829465,163,142101,85,1630916,79794,62225,182,92750,978,189968634,312293973,50339369
792074,245,192545,232,1854384,99060,63709,148,107786,569,185716171,289036907,50327260
830796,125,191835,161,1946401,98960,71268,137,104084,132,190550870,313689485,50335689
802536,165,170876,238,1909949,90536,65926,219,100616,72,190148704,317444078,50308592
840319,111,139110,285,1708170,98311,66810,181,100052,146,190351498,307473179,50331959
803505,159,162986,98,1794671,88797,62057,250,91906,164,189034935,308557981,50303387
792998,312,190685,127,2096507,87709,63460,252,90140,205,189444297,306520331,50340920
802555,291,182584,180,1873206,95606,66783,276,94242,74,188380552,307593083,50300862
804104,250,150960,209,2036234,77886,55274,273,80462,285,189418121,312654246,50331017
825685,202,154404,192,1635462,91544,66287,358,88671,189,189232454,316343663,50310939
789190,252,158023,186,1896392,78106,60914,122,80315,203,188715958,310482274,50333628
829968,208,128798,223,1754600,93697,69917,428,94932,245,189271218,317065136,50297441
856924,217,141931,145,1717269,99087,73131,383,93907,217,188773615,318295079,50341824
840234,281,151768,237,1730563,94482,69062,232,89037,94,188853962,305181563,50297978
840015,353,163354,187,2078770,84897,66890,204,96286,254,189076116,318059645,50340533
774841,350,154837,88,1820720,70179,59621,191,78896,414,189360271,328466450,50261745
13442927,74,58697,7150068,1354966,55388,23632,192861,1787,13696162,189205191,79536,50362143
878342,253,194251,2686734,1348208,70384,53807,144,83698,834,189013972,321178856,50433925
915853,266,210284,388,2071628,81547,56473,119,86313,110,188722567,314222077,50327407
817474,65,157430,89,2066997,75379,49383,69,77146,75,190193913,338683941,50324875
841461,77,162244,95,2084159,76089,52126,69,77057,59,190236237,329199163,50329384
929867,228,154217,369,2089252,88351,56928,124,82919,333,189190459,313915789,50299100
828041,190,161669,41,2025622,69670,51057,79,81700,25,188992481,331660447,50317092
803538,272,159871,88,2046629,67945,49803,90,66866,72,189517155,331536842,50294519
827751,157,165531,171,2081165,77870,56235,142,71951,215,189969782,329018859,50321135
901554,176,226259,176,2049650,92654,58064,134,89210,247,187440650,310280322,50284996
878925,224,162334,121,2049957,126953,74914,101,118175,68,181347182,291713143,50320929
946368,44,169612,56,2252460,97169,61966,85,97476,217,188418057,308122515,50285102
867553,238,126852,266,1882830,99110,69641,78,102258,189,174809000,287348290,50350804
696129,258,165283,5090,1340366,120226,52290,62,116915,2112,167426777,269364191,50309882
676105,294,216878,4357,1448218,117090,52089,94,115406,5162,164826523,240159363,50669713
669631,299,489289,8119,1286504,98385,40277,182,112468,8447,162664157,216237432,50340340
673513,261,247929,9542,1414873,124352,50008,56,121803,2993,164942448,227925577,50341172
598257,158,201850,8417,1353062,118885,46753,56,111856,9708,165295377,214780200,50364283
688209,207,336756,6056,1287937,115202,48731,79,126877,6652,164469780,219247567,50672076
648952,166,244627,4587,1432247,112076,47403,69,116710,6681,161005082,236000158,50313533
726128,286,132901,2996,1433144,129475,55959,75,129246,3070,168345853,250842119,50415071
776537,273,172550,3510,1312940,115802,48546,66,121400,2620,170241202,270747766,50347733
757438,253,183216,3272,1562554,119457,54726,132,122944,3054,172342566,262106045,50431300
695683,214,250708,6363,1531726,116249,53009,103,122524,5636,169868240,237872005,50392750
746881,302,350188,5640,1426543,108189,40566,104,110589,4687,168302749,216005998,50407851
864624,374,332875,2073,1664644,123054,55010,103,129895,2808,177830826,253528099,50463232
782926,304,234316,1090,1568546,134473,60613,101,122440,1250,178842923,269579949,50426308
803681,306,224260,413,1631070,112936,51210,126,106732,868,169464300,264736822,50356633
809342,518,396813,2123,1453993,116921,49995,200,122422,2572,167159578,230932009,50349984
747214,245,216924,1378,1697946,107918,55073,131,124421,2100,161525177,241118682,50452440
918242,161,682904,8089,1411774,136118,52887,142,108812,6155,161188253,182259038,50394885
797083,276,413491,5351,1414570,132061,57894,85,147334,4975,163945474,206848660,50361443
748079,258,221188,6469,1422719,133427,55206,157,121353,4258,164425787,214960339,50345362
815051,374,233407,4392,1540807,108237,51855,160,120293,3072,169246333,233000500,50326317
783950,301,219603,2490,1530912,112487,56454,160,119433,1174,168404247,244779739,50337034
746330,238,224240,1038,1697817,110464,56842,154,108871,769,168832430,259267651,50312605
783573,319,220655,1785,1592850,122553,60447,217,109544,172,172871786,274315578,50339790
861515,258,161851,196,1765078,115684,65849,150,113667,116,171417448,270673929,50320026
815915,263,150050,212,1735579,112700,69303,122,112334,97,172150274,278861988,50309811
823024,340,177397,342,1751664,102862,66720,160,99179,220,167893729,264857550,50303146
779552,361,212802,279,1669738,94363,48038,116,96486,163,171517757,275092520,50329767
759606,273,170318,1321,1635238,101263,63639,157,101248,691,165557281,268271797,50315536
801696,234,166001,177,1757418,126160,71449,182,108846,166,174088222,278796568,50331527
824478,280,166624,112,1653549,85290,57229,286,92103,188,170221466,279456205,50310140
808114,295,167518,166,1656321,91454,61282,229,89655,220,169156287,271951122,50330329
798554,276,174205,258,1643089,95881,64054,166,88738,100,169740702,278480305,50293852
851880,266,166278,319,1630486,108224,66900,231,107755,66,170283624,266877325,50335414
928790,83,139294,178,1814137,129875,74288,159,133574,345,184773822,292091057,50309789
930762,197,142919,92,2041356,114505,76909,183,118295,242,189670677,307300084,50331082
948144,278,172217,140,1883932,96348,70752,214,111863,125,189078856,302857070,50303424
913544,123,128782,197,1980146,112597,77366,225,102667,104,189935621,311958258,50328009
900505,127,133406,88,1866334,97201,71648,200,103616,162,189474795,309666064,50297146
875187,83,168943,266,2008564,88562,61897,235,94886,120,189652091,312888174,50337036
880891,265,195520,65,1951283,90803,68327,273,86737,189,188791707,314494570,50323097
885054,63,160701,492,1992791,101471,72342,132,88529,216,189869939,317698999,50324689
920090,110,177158,106,1935921,99892,70172,157,107957,217,189836527,321853203,50310305
898018,162,158408,124,1935471,116682,74171,103,109374,146,188183244,306066561,50376838
838475,168,167247,95,1973173,108737,75351,69,106154,163,188685050,310768555,50298056
857893,233,164451,193,1991018,95701,68324,188,100069,163,188081902,311268338,50342822
822551,126,161819,139,1910150,90794,68797,166,98510,270,189431266,320514190,50300926
868892,61,157490,129,1854471,103259,65320,204,86115,50,190211269,317037443,50330263
897804,265,151983,244,1987377,96312,69627,257,94329,110,187512316,303704305,50305454
860221,288,177744,179,1955495,106928,72244,251,97062,213,188934713,314094272,50326886
872699,187,184931,296,1937271,99171,73077,304,100325,207,190094858,311498522,50292618
911119,213,171742,145,1990047,96283,68883,242,92955,220,189016811,306722774,50337044
914623,243,149204,227,1940583,110597,77847,169,114774,179,189807725,303455009,50299482
917784,142,132113,174,1892384,108201,72917,108,108047,160,190257684,306011839,50337791
914362,123,151779,60,1902591,107840,76070,200,116063,220,190393567,303169614,50293680
933109,163,158798,117,1985709,115887,80049,192,109949,217,190218592,308959081,50326532
917506,261,173838,81,1884344,105664,72033,145,108284,210,189010863,303314819,50293998
865630,178,155732,106,1847537,72102,61379,164,97307,81,190340519,317608156,50329500
885475,222,157957,71,1831030,70197,65200,151,97547,10,188868029,309482785,50295547
867965,270,143483,102,1880223,96961,65902,161,92315,87,188381652,313654763,50340817
878266,214,146771,37,1807456,107639,70733,129,97449,74,181639004,298488774,50296967
821973,271,149399,44,1657639,105331,65695,103,95098,43,172420035,279709886,50360081
821536,307,182918,60,1601015,96317,64129,84,105426,216,171374374,286171031,50360072
811530,359,178195,75,1647541,103867,60349,81,89707,219,166234855,278896542,50343944
774837,293,208675,657,1596819,111353,57650,132,102270,372,170096760,267535869,50408344
811453,319,285075,3632,1505704,123394,54564,213,117931,3144,167859219,231638276,50357496
809025,349,288529,3443,1569888,130969,56864,173,125792,2865,165504031,222927447,50432602
791985,351,222160,2289,1599209,122250,54327,75,119928,2898,169849654,248429983,50404438
744629,333,203113,1871,1694421,141091,61277,75,140051,1774,168999303,239986857,50506546
743362,331,250497,1650,1608634,133441,56558,97,135224,2677,162732595,247549100,50507308
900090,327,192627,412,1845900,145335,64339,72,140624,368,185918234,291452746,50366105
857597,348,289649,265,1994056,90527,57654,138,89308,132,187468832,314280434,50329160
839841,134,241400,166,2047427,100489,64561,141,89603,116,189155834,316409026,50367158
903418,146,194798,164,2001999,82639,62466,151,98119,107,189485773,306771870,50374119
875157,56,197069,39,2095492,91696,62066,121,83134,22,189894904,319342292,50327723
829933,295,157456,214,1776733,72600,58199,164,78388,44,189115440,323244923,50372741
773867,324,148249,3204147,742580,23759,21933,69068,59424,227,172860074,294011816,50509674
10861786,27,1704,9237972,554544,58032,30789,81510,28802,10234836,169802611,19431042,50523317
726743,556,531589,1527,1407231,97071,45254,115,104500,4217,163910573,254544174,50358122
712230,345,475568,2507,1533180,101121,44781,117,95846,2878,164268915,257070452,50491420
714886,311,416005,447,1638579,104194,49550,109,104917,956,168109378,278829618,50401132
731239,323,194916,509,1664279,110732,56271,75,96589,129,170938137,294331451,50272007
698773,256,350714,1077,1630871,91734,44857,135,99631,733,173311213,291898754,50308167
716990,314,310628,974,1584885,101073,46922,163,88046,435,166498602,279626468,50422883
770165,348,433822,408,1554458,96672,43453,84,90981,2388,164113768,266960881,50289050
733855,362,492011,3250,1580286,103379,43949,129,103996,1309,165514778,255303397,50379302
750933,379,472190,1095,1651424,88121,45413,189,90235,1335,169759609,268483004,50410725
767861,372,363899,966,1520637,112236,51586,122,111247,654,183177620,300558913,50382159
797220,284,205490,380,1840873,105608,58001,160,102019,238,187456631,320467179,50313591
783560,273,188583,88,1691587,87603,49716,138,84983,163,176275407,298253252,50275664
781571,560,597919,627,1626484,85209,53220,157,87727,1107,171685609,274245834,50453594
661760,337,430752,1288,1567691,112414,50616,125,104604,975,168430037,279259678,50328847
711951,373,405216,441,1511507,104260,51622,141,107458,403,170778013,279560050,50354203
742246,339,430038,413,1551692,92231,42909,164,82516,328,169415314,280883867,50567112
717758,442,414333,297,1669950,100232,47272,134,92162,264,166357535,277151956,50299866
744083,362,285928,446,1660767,100942,52868,173,84083,342,167168930,270713014,50311336
751739,212,174689,172,1810086,85170,53078,82,97954,85,179847249,305669425,50449290
729104,192,188931,140,1743932,86687,50822,129,89393,274,179582153,305446432,50267382
741881,217,225780,681,1763964,84023,47044,109,94461,315,174404692,296726904,50281619
749420,374,436262,311,1631650,98847,46312,136,95672,759,165421401,267402272,50484031
751259,432,439451,776,1625135,100698,47164,126,105454,1169,163455390,263347750,50271397
761317,359,410601,526,1705205,84887,44231,122,92588,549,167248786,271514718,50278357
717558,270,244683,1201,1499760,96570,40997,97,106014,791,173651816,285478622,50523118
780940,231,151871,1076,1585149,126696,65336,97,130751,396,169679741,276867681,50266483
706606,322,163339,917,1550855,125640,55558,88,119596,772,171569706,284063836,50332746
726761,280,187494,551,1721114,110709,57402,66,108001,371,172642515,281963689,50455162
666942,264,189147,572,1572751,112023,54455,103,104511,936,172829466,300627553,50269975
706944,283,182998,414,1513266,103206,52655,169,95921,201,178081079,310403571,50290239
674287,260,173970,530,1739646,95251,54302,147,96331,989,167561088,279527462,50277051
682177,348,192537,1526,1558490,112965,49846,69,93617,487,167602973,276601494,50268268
818197,380,172227,350,1758315,114732,74220,110,107215,116,182426224,293199512,50288138
854078,134,166170,152,1884204,119796,75963,97,120573,113,189989756,307693906,50304401
855989,285,198796,1516,1757104,123914,78824,94,111906,160,188952538,309766046,50297711
710809,298,182532,1390,1618723,117612,57806,138,119930,230,177750765,297013853,50426468
750800,247,230339,2610,1602385,111773,57471,124,100068,311,178878577,296024159,50300875
700758,306,164218,354,1759502,112288,54692,93,121686,4294,170594272,279093119,50302798
724633,205,243391,2002,1735660,102125,49721,101,104970,2960,178857729,282791670,50328218
747684,249,258501,253,1883180,95825,58738,112,89526,257,186154413,315903861,50299019
747829,291,365482,647,1727521,93173,50811,104,89385,546,179881680,294513142,50298101
779148,264,282330,178,1837335,82828,51779,123,88550,54,180171833,304204682,50305141
731155,285,248754,127,1907934,83656,52425,98,84617,299,185576216,326703586,50298090
777898,280,265165,178,1921385,80264,53733,114,79630,244,186966626,318463181,50310573
799919,233,207244,144,1855026,81014,52092,157,85742,203,186343969,313195775,50297404
764300,265,223871,461,1920803,80906,55718,97,88885,96,184934670,313931521,50350368
739008,219,226415,96,1907666,79776,55403,100,79272,1247,181292423,306680519,50308179
734725,300,215975,1542,1822675,92725,49477,166,89886,479,187331487,299295588,50307476
832337,206,1509852,656,1612072,96904,51313,113,99943,260,186917940,312621528,50298983
785622,259,176941,191,1789879,98298,57810,135,85939,119,189799166,324079270,50310518
792904,269,202454,483,1457727,99292,45599,97,101250,66,181998589,313390217,50297949
804971,162,175053,86,1867846,92851,55789,106,74752,78,190112498,323623610,50305913
826188,273,207539,856,1857373,88311,62378,210,97565,201,190116642,326274096,50303748
832574,223,177833,122,1925254,105068,67445,94,102150,141,180202152,289405103,50300061
720819,316,157830,145,1762348,101506,71757,125,99452,163,179198504,294676373,50297063
703754,268,175058,717,1579739,104161,63360,125,98484,1175,165958454,260971756,50280105
734075,270,169865,1004,1474678,127374,63269,75,125267,763,161971894,251167535,50279740
674040,278,203746,1211,1516739,124864,60990,85,136770,4507,164728255,249717497,50287476
699062,314,260583,3412,1514478,125815,65215,112,130352,1215,160444671,239995397,50269130
683629,297,195016,1214,1515900,115362,58385,77,115208,842,160951977,248217880,50278219
759420,379,227973,1073,1716677,124200,58301,76,125701,386,173165492,276805996,50315489
722068,341,214612,293,1909569,106884,63064,112,103550,697,181930381,295838015,50312370
774370,215,250935,1008,1756961,112990,63059,162,108999,153,187686977,311057370,50301249
735136,278,233685,136,1893042,91442,60456,109,99097,197,187549144,306598504,50311520
770325,154,234594,1037,1763815,122813,61132,96,116439,423,181718608,295172712,50302412
718525,308,207975,1177,1745907,96191,61939,87,106394,286,179399435,291365524,50272819
730223,181,168171,132,1856525,95638,61269,106,111905,1884,177790354,293905307,50314576
714884,298,187929,398,1776002,99220,63028,125,109114,392,183687804,312798938,50310089
752140,298,172294,218,1876699,93226,61221,88,89170,72,188133701,317380666,50300432
781687,223,210460,174,1916569,90723,62227,94,97995,251,188587307,319316802,50310708
768910,225,290495,252,1871987,111965,64120,179,97800,160,188581683,313989354,50298612
712466,323,191926,395,1752570,104304,49269,81,121282,6318,165184446,259934844,50302400
703327,305,197287,630,1755760,95114,61059,204,101112,361,177905611,297166609,50295402
758543,344,222928,606,1504894,127502,57984,116,127231,487,186566344,311300402,50300412
707785,209,224399,307,1757743,92734,63859,88,88881,50,189220698,323611633,50308689
856236,109,182701,99,1782164,81839,60716,210,100194,135,189127271,322271830,50299935
816427,243,167169,1606,1622788,102649,66764,210,100581,194,185922358,300399690,50297970
734079,270,172594,380,1541576,111632,57153,163,104599,1619,181483451,299801979,50318644
798346,197,175060,138,1691923,90034,60660,145,87528,339,189891886,328870606,50325926
827709,368,525557,266,1786530,105660,61441,134,91523,455,175714179,273212254,50300191
803778,196,192238,220,1855842,95180,59455,123,91157,125,188175219,324431098,50296219
730319,242,197777,2714,1836489,95894,55248,159,101727,465,181712146,293240334,50233640
791161,222,193763,240,1771732,90448,54406,153,92043,173,184705919,305710134,50294566
807777,182,193366,75,1903884,88285,57584,156,95508,249,187819217,318090809,50331107
782874,431,232679,347,1416479,113447,58551,140,114972,434,186176879,320243717,50298331
126273,226,21323,56,0,0,21125,58,56303,300,93392148,203644057,26369936
94700,1116,45727,1,0,259,68370,425126,265,0,363793094,180293239,100113428
55851,17,3244,1,0,392,62475,376522,412,15,341376587,165698393,100424729
13143968,35,1035,11405002,0,587,63907,405749,1910,10064453,359179921,96870957,100376673
1695114,589,530951,829057,3272562,124642,81292,76624,184138,392,375074610,633284821,100399941
1746589,311,341108,256,3958321,196058,126497,223,191928,232,371133844,607564375,100337539
1580136,459,518364,2852,3815208,207344,124186,218,206833,5038,357823225,567760711,100346534
1629703,552,437680,2652,3715953,199284,118951,267,216190,805,369426745,576416367,100333303
1421169,497,307386,7460,3239414,212695,117195,321,216495,2852,345473798,538165839,100324341
1533120,569,390803,1655,3713448,223138,119811,357,231797,3522,358113814,555247427,100359753
1578775,504,485594,1165,3612144,206545,114850,276,209652,1991,368957958,590823624,100370671
1567971,444,308179,1297,3712030,222655,107204,181,226183,5379,362567173,567745031,100340763
1460787,764,522933,3616,3587278,208320,108191,417,193705,2429,358965899,568744679,100500383
1689739,292,416523,364,3898414,179563,116442,279,176751,244,376780845,628298076,100302634
1640964,408,368132,193,4056355,173087,115198,525,178208,655,375703287,620460535,100363395
1581040,283,303117,457,4013347,185461,113264,285,199590,1240,360950486,575428636,100340976
1675588,474,543636,1572,3759710,188105,120170,197,200766,1407,367136585,567827209,100333139
1598621,441,326714,341,3812013,184397,122807,402,181524,216,374338699,616973014,100399513
1505156,470,373049,380,3450959,165776,126859,372,166926,213,375406829,637135916,100359624
1578013,181,432924,212,3764505,162795,100240,211,191228,943,371002789,622963055,100339114
1606121,502,429718,585,3933062,168315,107204,348,168181,394,374625920,623247714,100386277
1583105,515,409363,1831,3804714,192239,106111,410,187060,740,372226929,612324261,100332449
1589016,528,321936,377,3807515,171660,104417,382,192224,1996,371042145,587243678,100329339
1632541,385,271182,358,3812940,178954,119626,382,184535,272,375012073,615247721,100345405
1548682,479,393819,1499,3855089,197929,124235,332,213482,3988,361060173,556623498,100333466
1612121,433,272647,335,3897871,186047,126021,300,183452,1526,363902921,583310332,100329786
1587038,541,474810,341,3878604,174067,113961,247,186630,1066,365631585,585156124,100331993
1437549,565,453108,959,3258167,200349,107147,333,187752,654,339939015,547213969,100333446
1447552,662,440613,903,3250015,203119,110265,328,215746,830,341655261,546428301,100332408
1367966,634,454570,757,3221748,198768,105960,355,200024,1303,343875993,557571170,100460567
1299121,779,431105,1130,3005425,172816,96587,450,181416,1351,330328603,561636525,100304471
1384055,997,849254,1307,3142650,191897,100171,337,205639,1570,328848167,527738259,100277718
1375688,492,579288,628,3529799,185374,92615,156,183819,720,333464252,527140270,100304459
1542516,554,573778,460,3797965,187934,106573,197,194445,652,351575314,563993169,100335762
1527206,496,510437,525,3712958,179802,104983,206,197594,444,343715796,547551651,100298365
1565344,550,1058656,807,3454982,187275,96024,275,193125,899,334008665,503796461,100310512
1757883,530,1319160,1696,3403456,185058,91992,266,172553,1536,332691090,490365940,100350415
1495899,551,466046,525,3830380,184578,108092,219,177152,574,342507088,554035182,100350805
1471093,522,533948,440,3595644,172704,94865,183,163550,661,339321356,565803433,100325011
1523651,501,471679,457,3623279,163390,103389,278,179958,407,344114955,560183902,100331984
1687462,499,575097,631,3886554,172442,112943,367,173821,348,366989614,598945478,100339901
1613177,420,808773,984,3623557,185985,100442,497,166303,1242,339833819,528847467,100325398
1975745,553,1797387,1107,3697185,217071,114797,320,202031,1463,360854041,519858515,100341229
1907275,354,913398,522,3752094,180000,104195,713,173597,1229,357344199,522787963,100311888
1732909,587,672673,2040,3818469,219730,127972,376,204937,561,368656934,569646558,100377004
1642404,487,1033555,1731,2914433,189250,95641,338,218916,1320,369908942,584580630,100314648
1643984,414,412014,341,3761535,183076,122335,304,184139,467,375113980,611525185,100306183
1598207,497,417948,318,4009314,177695,115862,250,195209,432,374126350,606039723,100300762
2247553,452,4132985,1910,3464189,196004,101518,390,163199,968,354929345,473102394,100316266
1432621,522,642740,1352,3573197,197897,100793,238,200952,2037,332003174,526971089,100434742
1441900,674,813362,983,3586103,219612,107348,268,194575,817,343059046,550989859,100278595
1538942,481,431073,2412,3473462,195911,102713,281,193758,1184,354820078,564001072,100273342
1422796,543,270460,1204,3767761,194277,112834,317,191568,1341,358632516,576185203,100313464
1481366,560,308240,1409,3806050,222348,118388,237,222448,914,351915862,553701613,100308409
1486052,579,273021,681,3810674,219277,114476,388,200855,1398,360816105,572933222,100310487
1515172,483,265482,750,3970230,206645,112529,319,190306,428,360876621,578618948,100330760
1502491,688,374680,893,3634083,198774,108955,329,194401,881,362616280,568890650,100339223
1490918,517,602258,6076,3217640,209784,88447,272,207153,8579,323900735,491406309,100339042
1565629,726,619258,1450,3826981,180293,111180,269,178513,2018,357557179,561060271,100349510
1550679,552,438407,727,3717136,183778,110468,257,201583,650,365683171,574658866,100445341
1502282,499,296952,1970,3681511,164682,114318,240,176088,420,367467813,591913118,100327511
1481093,582,368639,1285,3641603,198152,109133,249,206869,5340,339812016,516081154,100338348
1487542,373,387170,1073,3376580,191224,104094,314,182696,764,366325349,608937966,100302467
