L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-store-misses,L2-load-misses,cycles,instructions,ns
17308778,1683,124879,253193,11284620,5324213,4343577,86749,248657,5283341,1430458967,1167191631,600849894
17287920,3195,79369,286180,11106395,5522439,4347203,86626,252965,5483279,1424960417,1154714227,600628764
17481936,1794,61548,250102,11212430,5325748,4365550,86038,249014,5342900,1424894802,1157989657,600679416
17589895,2789,73515,1077961,11035140,5199477,4348267,86970,269181,5344162,1420811758,1151818121,600653298
2619759,545,59949,1016201,32036309,214713,8802,10459,605328,157718,1667682480,1812021293,601169306
2653506,601,74366,290207,33824071,131254,7778,10569,507355,204858,1666561846,1757907624,600618509
1491791,322,14224,60679,3890941,101100,18863,76815,1812242,25224,751863049,1967041044,270602131
5450446,2824,550762,669805,21520392,419111,113259,1211960,663299,451225,2051002886,2034899311,750081680
8927454,2913,196472,165825,11132606,1014768,753014,683004,199363,1106173,2055394043,5033487943,750754277
19393596,1434,303721,45899,22622915,2205709,2088927,63873,43083,2075417,2008914987,3143274085,750659144
20514724,1781,350457,39173,25230413,1733080,1758104,44747,36463,1736110,2084132041,3517109439,750679177
21910982,1595,343749,52026,23386879,2037010,2166364,53268,49149,2100618,2081822436,3439709058,750634297
22309725,1529,332126,51892,23093465,2347514,2510044,53821,53108,2339258,2086294503,3372124260,750783383
22751676,1779,311528,57937,23015765,2618083,2838264,59753,62244,2595114,2083303796,3251005499,750829207
22381331,1418,296682,75588,23128904,2886114,2880532,65673,88234,2929109,2084026501,3140082601,750818351
22740689,1744,342280,57783,25613686,3102864,2843429,54781,63930,3156287,2085043078,2866635478,750947746
23861197,1541,243243,63284,28444460,3069719,2530794,51469,52353,2915476,2084824429,2773948894,750657130
23996478,1893,267729,83993,25334782,3854037,3280168,61251,86707,3814827,2053703167,2497120886,750631689
24514391,1918,211183,37333,22680554,703461,455754,28904,32281,812295,2082439201,3981237326,750603438
26080835,1585,119977,46255,16706084,778741,366817,22622,39166,843459,2080203455,4608077565,750626873
28230512,1836,146933,69258,19343862,1178356,639910,35310,70472,1225715,2077896068,3866748036,750634411
34522823,1461,126661,73917,16507564,1547841,694775,35437,73554,1619310,2083264352,3970069893,750651224
30183722,1459,175085,53889,19244833,1343019,723478,38991,56125,1452979,2083731268,3947260432,750612217
32752177,1712,128265,44609,15036134,1679020,776743,37099,52956,1681018,2082711310,4264263682,751154578
34252990,1759,176575,62459,19522336,1834201,1035491,44155,64743,1784507,2085143125,3668986286,750645654
24852235,1785,242144,99302,25567670,4181856,3358801,64118,97457,4067933,2045399711,2445845813,750616950
25170696,1599,245981,100662,25251524,4448963,3668288,60966,84867,4430282,2021746544,2250550838,750576608
24546550,1876,254092,95069,25462711,4719389,3817684,61611,82231,4338630,2024101301,2353326217,750630182
25240694,826,213862,86622,25621693,4659756,3756373,60640,105448,4648514,2016588634,2151476765,750589225
25521198,1058,235691,97498,25005511,4743539,4015708,63400,103956,4894385,2021055889,2096331876,750600143
24862267,1231,237657,106270,24942868,4866183,3900790,65919,122176,4832308,2026776505,2237991882,750608347
25337987,1494,217150,122438,25003863,4925899,4000855,62546,149185,5110434,2014957192,2032390721,750599630
24591741,899,114753,191239,25019168,4644498,3900015,58242,189168,4649532,2026725669,2373843569,750587851
20686700,1593,95262,126685,24761597,1814047,1339173,30302,126381,1631446,2083354243,3751337528,750625354
23090120,1819,125100,127604,25284113,1629190,1022963,29404,119582,1739312,2082579795,3732853038,750633454
26851807,1625,108142,200101,23630692,4478201,3641309,70310,198323,4519103,2029817343,2442870630,750656557
24302729,1304,103941,191947,25496489,4762660,3780136,60809,198151,4498008,2024068288,2320180500,750586205
27054678,1474,121958,289049,25019223,4429211,3610069,87069,2239049,4265209,2032106554,2210547152,750613303
6420354,2116,345343,574596,19350392,360348,96224,794573,588903,328159,2082071595,3552423277,750765673
5972615,846,126632,305533,17443474,882016,277592,895468,159646,611555,2081638810,3693466537,750735672
19595189,1537,217963,67573,18479740,4664935,3424497,79227,57475,4717934,1989967485,2130286713,750705395
21219153,2530,174755,141284,14487593,6439930,5191042,99894,137941,6381841,1803960952,1509139001,750742685
21761032,2909,157586,285805,14056602,6711217,5502730,97194,297614,6716892,1784178259,1455312602,750784483
21963617,1801,86902,314056,14143858,6720241,5498037,93528,363696,6721781,1781640464,1448685614,750787774
21950789,2308,78847,349872,14071261,6634282,5491266,91762,321613,6633912,1771572389,1443835824,750780569
21810950,2518,72154,352318,14090222,6694791,5499334,90805,310662,6706304,1784883072,1455022167,750764570
21667234,2087,80182,314139,14046813,6618435,5476056,92535,313862,6693234,1764099074,1437861020,750798409
21566654,3124,101001,311183,13884299,6643766,5423169,92167,375639,6763662,1743729051,1411463202,750828524
21736011,1378,73137,338921,15623130,6394414,5274093,77063,295821,6374904,1910147802,1794543082,750753794
21369027,2626,70456,314824,13970754,6662485,5470465,95230,308757,6600732,1749739954,1429920341,750759518
21542924,3371,72424,320529,14119385,6693880,5441402,93873,331557,6591304,1777155507,1462418654,751002455
21864249,2513,75797,315434,14164442,6701817,5485655,96537,362830,6699675,1784161778,1458045144,753520350
21963465,1987,78916,312543,14092963,6660257,5493212,92084,315503,6665061,1781714295,1452172334,750593654
21884877,3038,85154,353003,14107995,6631798,5501597,92560,312555,6699891,1777951138,1443516474,750756304
21857225,2052,76554,354588,14111015,6711156,5480784,94095,317894,6707133,1781665846,1452165467,750962016
21751474,2612,81028,313955,13996681,6650517,5467336,91171,373276,6709643,1752114122,1428930885,750951554
21426470,1536,69993,310947,13974447,6570437,5425198,88617,306824,6587200,1735222479,1422349161,750897866
21855492,1162,71410,341121,15516648,6419656,5267350,79324,295683,6354549,1905299975,1778574287,750754629
21381813,2166,72304,315010,14021514,6662435,5429685,93256,373230,6595731,1751618596,1437447966,751296484
21565523,3142,76733,319522,14143509,6610138,5450268,94033,318994,6602288,1778001437,1459720962,750886826
21928961,2549,73786,310128,14048184,6719389,5479340,96441,365919,6669396,1773439459,1448244715,750899742
22042223,3088,78506,347601,14105931,6636195,5503346,91435,315351,6709781,1779188466,1446895483,750897661
7022732,1131,80027,559251,35459100,1527677,1068999,61349,2680826,1442531,2020916079,2077089590,750898008
3348904,753,96070,508151,38338016,266031,30251,482417,383563,305061,2066738229,2461050180,750852941
1744755,268,8074,1125262,153,6735,7330,0,0,9095,354028387,1281439331,127746236
6256927,3218,799417,786577,23711579,578665,157758,1206423,673164,489339,2189527894,2246459779,800084952
10523761,1414,220481,158232,11611889,1543357,1261004,607496,99037,1416975,2188356448,5174541440,800767963
20729739,2408,350801,30063,26778665,1928276,1885130,54800,68609,2018510,2154459336,3567048210,800599068
22602412,1549,367911,53604,26244434,2067010,2050412,51863,47553,2050857,2224018572,3697208890,800647207
23157213,2159,373334,64052,24743928,2367050,2385868,55699,53098,2244921,2220600275,3692544689,800643409
24064315,1658,348640,66164,24494581,2608887,2802388,61038,61986,2617081,2226021218,3557232531,800624627
23881477,1574,337569,80405,24706477,2987155,3121233,65581,83275,2919308,2223563014,3389645835,800622994
23174585,1662,319940,80348,25515446,3278704,3157512,64786,85888,3294547,2222460521,3241086361,800653388
25230276,1754,276272,53111,30932877,2816705,2680039,53551,63384,3169295,2219235673,2978596549,800629180
25458484,2416,305899,80199,28130654,3842058,3256530,58406,83019,4034688,2202511267,2654988289,800632990
26024201,1893,278499,51040,25673539,1918202,1523913,46304,58825,1875672,2204669246,3686686418,800607686
26616966,1462,113805,34280,18286738,716810,350260,22566,41002,719658,2224454925,4966479606,800661685
30330337,1822,140817,79864,20946423,1255088,626645,34738,79505,1221358,2221675781,4239657539,800712537
36571858,1869,157599,118445,17357922,1747736,778414,41395,92738,1654974,2220748506,4266427094,800713686
34407248,1652,203320,68059,20737850,1548254,811525,41692,66546,1461035,2223213675,4267140623,800703184
34779869,1898,281558,75872,15903888,1744638,907241,40467,64692,1714390,2222021967,4372081550,800723822
33964621,2416,222718,103405,21691912,2408388,1500649,50121,104853,2327013,2214556311,3710454251,800698191
26221909,2378,291732,102219,26600299,4607631,3621842,66141,114667,4427061,2167529873,2591996998,800704903
26199653,1545,283111,96471,26839942,4901414,3955364,64085,87743,4551761,2161282227,2551467367,800720382
26676551,1548,257981,101699,27185242,5085957,4113115,62812,90306,4922693,2150946641,2338558992,800739453
26783002,1248,241689,92592,27406201,4973723,4088752,65012,122473,5033966,2154685832,2260443056,800695992
26343525,1672,293003,108433,26854609,4864662,4139567,66929,99427,5045941,2162811199,2401961423,800702104
26835437,1566,225309,117579,26717757,5539883,4601670,66172,134044,5417886,2150551827,2190319729,800706127
26997392,1256,169410,192862,26417167,5175908,4285926,63174,179342,5318834,2153714186,2277115711,800710392
21458504,1727,104059,151729,27296561,2702668,2056767,37314,176779,2584601,2207767276,3677859350,800722236
23383874,1879,98159,153256,26400767,2394244,1461881,31813,165955,2072899,2222013973,3914411062,800713456
27827148,1085,99458,190870,25371399,3938609,3255669,67739,194235,4009321,2181453069,3058669249,800740745
26561396,1092,105695,223584,26425994,5021910,4176497,64756,211551,5403638,2160057858,2324496867,800712409
26881927,1247,111245,1571134,26316414,4570956,3892222,65932,294220,4824185,2171904938,2399984795,800703421
6296561,2567,360514,849004,20021894,388051,126710,1346230,598342,392711,2223635132,3513038448,800663688
7827798,1120,145259,301179,18817999,1206141,511659,888987,109069,970309,2220213396,3947050326,800774473
21482592,1461,232116,72682,19013398,5374889,4085108,96246,72534,5314974,2095381663,2137690127,800629463
23070759,1664,137636,201410,15318546,6969248,5680822,109904,173325,6930813,1919004891,1596574872,800635560
23517251,2296,107026,350660,15072607,7218006,5883066,104714,318797,7138275,1904517007,1560486172,800636083
23546289,2330,103099,338399,15155165,7183623,5868446,100257,329597,7197649,1904613994,1548688925,800653547
22656576,9387,420384,329288,14191412,7877384,5592695,99528,384342,8036247,1931950928,1448326598,800647614
20560777,11490,713496,280596,12251757,7132752,4750969,94113,339247,7312841,1785685804,1239706849,800685976
20530343,9681,377904,305186,13217081,7339921,5164156,88239,292990,7353132,1737493336,1299791678,801339320
18236739,10711,575596,262230,11189027,7128222,4419489,89018,279981,7028696,1680611376,1116045716,800791472
21863249,11442,465269,349082,15174220,7285470,5200419,81683,298401,7294458,1949629317,1742751641,800863725
21996153,11569,376996,314158,13970448,7775483,5479749,96796,321890,7814172,1847956630,1423709418,800768000
18799642,9249,374457,284521,11736483,7033804,4525516,85329,337541,7094938,1688681396,1221767585,801042960
21761297,11383,402508,313928,13844803,7471798,5427138,104294,383090,7569022,1859455703,1411133588,800753324
20786666,13931,777088,292999,12598027,7814536,5018583,94840,295024,7667772,1842070613,1261732559,800803156
20530519,8111,300320,309200,13187951,7229763,5168866,92493,302453,7127751,1763422386,1347419277,800836151
23019055,8085,172157,369511,14805112,7434848,5788718,99905,337190,7304197,1885486243,1521319794,800677010
23058146,9381,224823,330259,14564383,7504120,5748583,101807,329070,7563291,1885866964,1504897150,800625883
22560461,10936,301765,361750,14266430,7540443,5678705,99648,327728,7565145,1861639364,1470317194,800671209
22357079,8243,196044,306852,15674788,6882293,5335307,85101,351215,6936957,1939149376,1788102195,800682020
22364084,10720,315555,306125,14198441,7183106,5486770,95495,310495,7304962,1917917206,1420685253,800464304
22823559,6911,159775,334634,14699162,7046781,5653767,102584,390155,7178606,1835756158,1514806226,800805274
22800686,8291,169279,329971,14698509,7196764,5702609,104900,376171,7102212,1841111580,1509079542,800782879
23331881,6159,113735,370890,14882679,7334851,5804909,104033,327849,7341903,1894284095,1536359261,800808704
12961601,5215,220103,472468,31439529,3147196,2434255,53007,1376027,3189756,2050788090,1969248933,800550967
3028638,872,239631,563838,43753473,207292,18900,12592,743427,178705,2194169708,2332943376,800473891
2533173,326,13215,52108,2424662,98059,20126,104982,1927881,19168,642482340,1858568138,241080667
7106882,4660,923641,820737,26953626,646022,201075,1242665,831488,649502,2407487776,2501828661,900074512
13165642,1991,189129,47063,9637173,2253154,1903414,609453,41517,2177710,2345005940,5392061618,900747258
22602907,10095,525892,77452,31239023,2155393,1618354,47191,65741,2140739,2406879616,3867812184,900636291
25153869,10621,536614,77842,26968072,2643547,2448407,62055,76585,2606836,2439996542,3960682314,900687592
25499791,8875,604922,83381,26564843,2765939,2700386,62500,83484,2853029,2455624240,3884038790,900633696
27060725,2703,434225,85942,27262814,3152810,3372088,72569,76283,3064304,2499776441,3939357385,900650971
25663255,5193,544965,157313,26076425,3840957,3374053,76776,150508,3869341,2464548526,3484335943,900629617
25432121,5161,690102,115945,29208252,4031719,3066543,67395,116610,4053199,2461415110,3083766493,900639977
27076163,5591,430778,107703,31577496,4249259,3255118,64132,102322,4227457,2438428811,3015008485,900651693
30387082,2043,338042,91198,29640230,3189110,2425682,58869,80946,3128256,2459270864,3631379372,900599401
27353218,2959,329282,122075,22344037,1160732,483882,29566,117780,1037504,2484328860,5322904471,900664278
31002540,3912,365068,195594,22238337,1665993,681260,37517,183154,1757367,2456694210,4529560532,900752969
37564851,5396,333042,267097,17830383,2445025,826285,42312,250319,2610856,2439919260,4337777343,900692538
35654172,3927,341338,143618,22020556,2066894,927006,48686,147714,2142433,2471745538,4427907513,900571978
40889377,2251,167131,76270,18252328,2047898,924363,43962,102551,2060961,2494316822,5006498080,900516718
36130132,1712,263888,109582,26062590,3014556,2005241,62333,119495,3021611,2489275666,3958482835,900533941
29535250,1450,307334,124180,30083521,5243911,4240845,74206,120746,4920891,2429364813,2878242225,900713603
29583280,2043,359230,108102,30106947,5414008,4452658,73147,120240,5622872,2428175275,2592883171,900798406
30571677,1159,237117,121285,30861582,5467617,4476031,72024,108013,5662225,2419339639,2512265799,900754896
30486088,1693,330317,125282,30125566,5379949,4469284,75185,115339,5607755,2428715225,2590685267,900683009
30823214,1549,286229,148416,30261003,5322140,4439465,72536,133826,6030884,2431412552,2507145895,900524120
30292494,1887,193795,184993,29359071,6032385,4869433,74917,204519,5872125,2420030632,2576771875,900517486
24923237,3475,147213,205844,29932451,2941143,2160182,46791,192480,3151684,2473456400,3979125401,900529247
27375639,1641,101187,173362,29911844,2262048,1475349,35247,146674,2121728,2504298192,4430972438,900568535
31258791,2348,226992,249577,28487009,5074350,4195260,80974,250456,5298167,2450965789,3008252947,900524874
29902182,1499,138183,248752,30163714,5726576,4628927,71087,256118,5582900,2434106360,2827906138,900489445
20424707,1687,408504,2068193,34341837,3141091,2555950,65148,723657,3570518,2459825768,2772895518,900688062
4950381,1523,107991,381954,15064003,471504,74528,2126790,288824,379317,2500798927,4533743093,900522656
21077208,2819,254034,79070,20544797,4686814,3416598,82372,79654,4690421,2418307536,3278545641,900515944
25330423,2290,177810,181083,17282206,7573031,6171019,122437,175724,7549840,2136732918,1803469941,901242538
26053393,4484,111069,343915,16656862,7862215,6473392,117597,394863,7927510,2088040045,1713840212,900825480
25864488,4072,94330,373553,16666985,7846697,6480651,110061,366944,7890496,2073027964,1707572077,900603972
25493380,5392,149996,369692,16577153,8077596,6414016,113830,422774,8122023,2077320798,1692798833,900586335
25608186,6972,230717,366685,16383646,8270074,6398682,110184,426910,8249090,2074781586,1660384566,900722174
23956051,8144,329999,351528,15100516,8162605,5954349,105154,406293,8196091,2028227723,1551542076,900584043
19485099,9215,1344641,273596,12341179,7141453,4531693,91411,281199,7156144,1928256181,1398643357,901318809
14872431,11043,842607,221749,9212356,6420181,3409685,76102,280204,6634243,1677061375,976559056,900674935
19466756,9337,558904,297110,12850465,7762571,4965957,91662,296001,7663819,1818390787,1234359709,900703218
18944177,8247,560851,338749,12253990,7256831,4830032,92227,291570,7236959,1776292342,1196880738,900778190
25003496,5884,162241,398329,16020838,7856688,6225184,109967,357574,7861526,1980307614,1639065507,900701073
20658734,8725,510721,300742,12907704,7429945,5064375,93901,301532,7619425,1842875534,1294300206,900713943
16933047,8952,638281,303272,10501026,7151320,4203817,82763,254440,7093498,1682603623,1035442297,925914735
24873631,4618,155602,358888,15825477,7881203,6166690,107370,409749,7878679,1962584085,1628886410,900765547
25618087,3477,91138,371965,16453645,7839256,6434965,110193,424067,7848379,2049751219,1687663212,900787574
25367738,2185,109190,365367,16974419,7737732,6398191,102775,374482,7760932,2098506736,1803612488,900840196
25770220,1621,89597,365952,17746589,7751007,6381668,104810,362385,7713951,2185099256,1946337653,900563403
25606181,1871,92870,414489,16678093,7777068,6412760,109888,372772,7815172,2067015683,1715127264,900575392
25766349,3431,98236,371562,16781497,7997281,6501125,116963,429042,7897576,2094118924,1720049625,900595334
26380463,4716,94345,408734,16830481,7980300,6560980,111221,375542,7974769,2121183799,1731796792,900781357
7320738,1538,86531,634620,44558755,1497955,938171,62230,2783763,1370039,2439645275,2516837284,900766610
4410334,884,77081,517136,28147499,238992,38476,473229,320038,219643,1985743053,3289176388,717514044
8856624,6134,1295145,890210,29331954,713404,193729,1644657,762151,711322,2745338690,3099535233,1000077359
17797233,2763,303890,56015,18557487,2376406,2160525,206919,37911,2439637,2672357984,5683095258,1000721084
26974017,2733,489850,65384,33953906,2467500,2222639,57691,49538,2259525,2777256935,4674689438,1000685535
28983756,2273,454114,79127,31238360,2830858,2992971,68816,61457,2753242,2780019111,4622353464,1000689096
29949329,2403,546712,73362,30537072,3279013,3496014,74243,78357,3270377,2775487205,4437731724,1000541305
29575469,2785,489955,113907,30902530,3793273,3868589,83517,113224,3773164,2776051485,4158728962,1000683092
29436315,4601,449862,100736,34849885,4417509,3850765,71447,100697,4378157,2754932104,3718235535,1001142899
30792354,5357,447989,119621,35609044,4655798,3527359,67249,107103,4702468,2731271355,3544631192,1000509317
32189004,2857,382897,92260,31395044,2572488,1919829,52162,89431,2640444,2759989953,4490288833,1000567233
36077461,2376,166062,76359,23106095,1182083,590375,33354,76068,1167083,2773122181,6069544086,1000509372
40820512,2902,243480,154276,24117046,2023798,887399,47987,126225,1919247,2767660926,5237522343,1000538058
41443466,2173,225271,84523,26120315,1926501,942912,50048,89980,1916376,2778677994,5326225764,1000547334
45896336,2004,169150,58668,21186517,2041553,979388,46089,77704,2134837,2776298536,5656777217,1000521502
39119683,2633,314927,105824,29769269,3655506,2544515,69470,121783,3557739,2769606882,4295528081,1000560831
32978300,2548,401913,131710,33167353,5980921,4897830,79709,114979,5755687,2709931002,3120229179,1000520335
33051113,2396,428904,124298,34140960,6099536,5056108,75425,120622,6062139,2696341662,3000175464,1000708378
33713206,2690,402299,146505,33935098,6108906,4855002,78731,129183,6348185,2694935864,2792234314,1000723801
33677383,1917,354585,145831,33502409,5912931,4911284,81076,133841,6251415,2705698444,2930031186,1000712622
34105992,1112,203397,174178,33442696,6379947,5250018,78857,181031,6655013,2687846400,2734670490,1000715976
29875254,1915,146040,221123,33550187,4605315,3655346,58845,213857,4580278,2739357434,3942052933,1000736497
29919570,2064,204691,193296,33109017,2514413,1587221,39577,177775,2590792,2779787187,4805405039,1000714850
34967722,2281,226489,246832,31374626,5710220,4614715,81301,257829,5367793,2725236145,3542433150,1000704651
33914692,1457,178153,287821,33853210,6299652,5142722,74068,293224,6222596,2709880473,3098410815,1000721971
18152352,2103,405019,2131652,31942438,2698292,2013856,552763,983512,2522068,2751179053,4353893548,1000735277
8596894,3024,276907,346445,20065507,1582288,622587,1586849,246229,1466347,2759445653,4316222953,1000640959
18937090,11242,1275213,106494,16818451,6664495,3683846,91602,111204,6623967,2213109381,1792224020,1000606499
19883483,11305,718793,161484,12993462,8108684,4651868,101856,152823,8073788,1992569597,1314099367,1000589373
24529716,8569,493368,326588,15484238,8661221,6059374,112626,330157,8668404,2155723420,1597559644,1001181475
15267134,10819,1250982,233557,8900851,7243547,3617338,89094,297022,7178361,1778536089,842087356,1000740350
25566642,6791,358021,360246,15457604,8559515,6058530,106343,421615,8476993,2093052092,1639306236,1001734772
24017326,6855,609703,351996,15297570,8312656,5965198,106684,357002,8182664,2130492622,1525437111,1000571381
24088478,5275,365241,356168,15445845,8314590,6068426,107426,418423,8391050,2112756408,1564396071,1000895957
28645852,4632,123682,417940,18434472,8802685,7211591,117855,418103,8803552,2310348541,1895284435,1000627880
24411078,5566,876969,381453,16682353,8101077,5835444,101889,355553,7850069,2312415873,1884554541,1000561370
17586900,8386,733634,275107,10698670,7638888,4312984,89956,270194,7574601,1878761647,1071728489,1000713065
25792965,8209,334391,422422,16583752,8875612,6408867,107889,388490,8775155,2146686449,1725554287,1001449163
26568598,6230,467018,379712,16822048,8915229,6553689,113061,377335,8741661,2216860306,1703620827,1000581304
20366002,6066,687018,333226,12222448,7706601,5028533,96119,310185,7638012,1900604283,1268986847,1001688688
28065803,4408,171078,406706,18182323,8803688,7092188,117787,431261,8787521,2259166316,1868868951,1000780826
19937028,6042,732679,296859,12167615,7600371,4733119,98859,295601,7831396,1962895644,1224565076,1000781589
28095980,7648,290176,401561,18033014,9143654,7089090,117516,404961,9182191,2275942620,1823437299,1000768317
20050642,7853,1217659,326763,13487855,7490695,4858320,97812,303686,7441092,2084720329,1454837480,1000661725
20054664,7163,852903,291584,12822235,7429592,4728077,93847,297189,7538468,2009268372,1304713299,1000669921
28377714,3121,137088,457532,18452725,8761365,7105345,120935,414539,8834334,2317466939,1899665500,1000667685
28753350,2223,127434,406332,18441176,8759126,7162448,122665,461826,8845099,2310814062,1898831257,1000686776
19402807,6936,1006056,279128,11232508,7561350,4494108,97788,340282,7531636,1980866955,1119507931,1000766576
11980582,5907,1036659,318400,21941419,5150993,2812381,94249,2296351,4855149,2128491117,1554536461,1001780774
4921532,3116,1655124,1309446,37116234,686879,53947,10418,478053,549373,2607106611,2134519371,1001370587
1634234,593,99495,112560,15420781,204740,30143,348466,1620995,102203,1633078778,2671997336,609228966
10560623,3950,1472544,963755,29793741,779463,240001,1772756,738786,670698,3302754865,5126189491,1200152680
26501894,5492,545524,83276,30190226,3491073,2898270,142717,82799,3517199,3199382193,5364636279,1200749619
30415026,4895,972906,156233,34216337,3643853,2877540,77827,135963,3527276,3196841058,4832262704,1200653176
23723613,6736,1380754,303871,22756710,4412466,2529611,67783,292145,4565367,2844473209,3378712484,1200920977
31720470,3872,874942,170307,31012378,4421009,3846277,86831,172026,4380716,3113889772,4462523806,1201037695
34978751,4202,549119,134138,37617410,4924240,4719470,98599,143699,4926365,3313874547,4868948131,1200526837
32894143,4163,705655,140535,39415016,5196761,3884664,84249,154044,4648571,3165738661,3955132924,1200662774
30758081,6727,937431,209782,32340082,6024601,4088812,84378,173259,6223234,2920977493,3102851876,1200866502
26251284,4010,1015377,263449,23201995,2880655,607296,41657,264392,2940506,2794622276,3863523610,1200710127
40593956,2734,242479,110950,29910100,1419754,696841,42703,104704,1498479,3319655473,6873392508,1200732844
43864814,3906,682568,216848,20518059,2989183,1099189,51784,192982,3008177,3065964779,5099252763,1200727745
42073949,3928,626271,184789,23924708,2870219,1057209,54964,198118,2986520,3068994053,5137642683,1200790701
36120475,3013,930624,267377,16981053,3200568,1036200,48620,249938,3197357,2876624652,4303326262,1200760148
44092953,3551,672829,171641,33444932,4762714,3122122,83510,161588,4590886,3241318240,4789462853,1200503850
28324322,5509,1001854,263577,27064743,6581785,3937110,85499,241063,6787981,2706876103,2416429959,1201104313
39954083,3605,471268,157288,40348118,7331025,5920808,94188,162822,7580422,3226909318,3478770859,1200557328
40851996,1897,347005,163153,40239818,7496306,6072334,98052,137648,7444393,3232861806,3452415239,1200963851
37323852,2383,658431,208406,35668886,6948560,5315572,94034,174465,7400975,3103689667,3068064520,1200900915
33340941,4793,701711,292058,31096965,7515733,5185944,87787,292414,7360536,2890782793,2708319439,1200989391
25914909,5681,950761,400484,29136031,4343242,2243541,63549,423493,4553144,2993164361,3857124671,1200699397
31936324,5527,512445,351550,32889858,3569899,1743216,45858,336481,3324146,3159622922,4930669723,1200667032
34593332,7266,574558,397682,31604543,7823403,5269313,100221,400754,7706669,3010313010,3002842243,1200633007
36768412,7175,456838,398262,35509431,7887020,5428854,92073,416561,7940515,3123917674,3106069031,1200751057
12429076,3499,808819,876259,26357375,1162668,799061,1520348,1014528,1440068,3222771080,4399022336,1200530752
21038251,7347,747608,264282,31664316,4058061,2335306,584063,171072,4137088,3220471689,5141590057,1200519437
32978705,6224,342563,234554,22830905,10131782,7733586,193659,241745,10134882,2838151790,2383577207,1200521599
28150653,13639,1008741,423223,16977921,10248634,6682891,160479,382384,10125671,2530935910,1701461970,1200760311
22636571,15931,1244832,336033,13547429,9804513,5604305,132034,332571,9692098,2300556498,1335591835,1200840528
30135649,11292,647551,469707,18519298,10414129,7272037,157322,425977,10449394,2528912780,1871699471,1201292904
22434790,9191,1226940,353756,13266293,9616509,5389013,126384,330895,9396152,2340993789,1304955044,1200570075
29386973,10860,702242,420804,17817371,10622454,7053846,150384,412624,10742115,2576667513,1812222628,1200780936
28634845,5519,1392045,381309,18797168,9564912,6629720,131894,456286,9606538,2767892903,2062989983,1200715768
34546079,3890,272229,498895,22026990,10978814,8603495,185918,543754,11262055,2829555887,2247239115,1200730381
34415823,2093,115544,533408,22136633,10520297,8565359,185454,498768,10470134,2756252232,2290181101,1200586334
32997917,11102,532977,512791,20382041,11405498,7953910,166956,464058,11283523,2717831640,2093329283,1200789534
32413300,7344,408683,506341,21120988,11417222,8265298,175079,473672,11092404,2791204434,2107523631,1200783378
28996338,10578,798430,424411,17314903,10774281,6728581,142450,408491,10721184,2691397547,1735302907,1200779374
34322506,6944,508008,511688,23024972,10911132,8234485,149226,468228,10979902,2970024519,2566560346,1200889611
33962609,4246,159862,537290,22003733,10703274,8554558,181932,499323,10622857,2761434106,2265760427,1200686944
28624158,7903,517083,458636,17681975,9843376,6892949,152779,405372,10080836,2539051371,1832908195,1200575793
28689016,8802,846395,392203,17293005,10081287,6805264,148907,453476,10008573,2521469433,1713525869,1200549611
13829665,3653,222796,617827,53835617,3617340,2535297,96215,2971148,3533314,3173544386,3156638741,1200632894
4135004,866,56130,1082692,23130156,214691,36938,495689,120492,146131,1727865898,2999428245,622776246
14839246,4345,743902,945443,33870039,1575082,954411,1876508,767702,1477435,4100771257,6989037517,1500085777
39831697,3376,670988,73325,49090904,3801435,3778499,104273,70621,3812609,4089791883,6687910826,1500637940
43796682,3242,678884,115468,46501615,4447285,4737639,108341,98343,4491683,4161444026,6827723938,1500626411
44980877,3052,635304,138381,46030414,5579518,5755554,130187,155128,5473713,4167509982,6417131883,1500663629
46431952,3434,554478,113365,54915278,6149509,5595036,106353,120548,6067085,4169025819,5604619479,1500621729
47582063,3943,527765,135750,47774423,4539473,3709288,89290,111988,4682942,4118020899,6496970672,1500686014
52147590,4862,548179,181696,34513667,2474932,1046052,57581,207297,2493259,4128472263,8188639926,1500650598
55469078,7909,734069,511581,29674401,5343478,1519419,75406,513617,5571550,4023223853,6409528026,1500555028
63099225,6931,512634,275075,31334453,3907723,1522926,72570,282851,3855798,4096464608,7667011118,1500507391
51900513,5786,673275,208281,47329154,7372063,5486812,115153,216880,7193390,4076861457,5389005035,1500689743
49311848,5268,560110,199695,50289777,9526599,7498786,120461,186559,9170760,4042501004,4463763826,1501171846
50498173,3029,501175,183960,50603070,9173561,7525670,125624,209161,9376871,4044023612,4329880924,1500544431
51365187,1928,385001,276715,49893125,9545005,7989462,122421,263899,10022147,4032150964,4183918717,1500507727
44659765,3849,255656,318293,49978524,5247518,3975250,83159,302733,5836998,4127975037,6376050391,1500519949
49139248,6350,350801,367846,47127869,7264603,5299795,109055,367886,7293918,4066176261,5530396911,1500532842
44326962,8544,883944,555116,41823667,9994835,6712485,122602,570216,10050094,3861580043,3656966286,1500752299
10768255,6389,1783875,1840572,38136674,988617,196166,1474599,1074813,891639,3966914076,4520169750,1500789350
33163596,11197,819255,126588,27185361,8480725,5402311,294972,283540,8285097,3901260620,5282400962,1500953501
