L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-load-misses,L2-store-misses,cycles,instructions,ns
158309837,6572,22017660,464,11815266,5412,3456,68,826,6,3009225088,6984083767,800330159
159987506,6588,21720550,8,10839775,915,2631,162,5765,270,2988849173,7054848042,800364930
169431052,8772,25468855,557,8134680,773,1868,41,754,18,3001840705,7363506736,800282077
35818942,4909,5257556,435,1153495,395,523,19,12,0,595855304,1510084082,158278333
144661050,14179,15728399,197,13150676,2806,2611,47,512,41,3351555634,8059475897,900102687
178944512,6193,24115671,244,13585846,2656,4605,72,3158,120,3370416509,7825678668,900287123
183188900,5668,25324296,47,11150401,1041,1900,24,2820,267,3378508531,8058027556,900271060
142882747,4420,21120171,437,5841277,80,1517,55,450,0,2469709233,6152826290,654751370
164995638,8564,18902999,245,14942912,2845,3371,113,363,5,3753760167,8940226284,1000102292
198132140,5605,26877409,0,14822911,261,5290,98,56,0,3762742295,8668931661,1000285226
205081218,5814,29568697,0,11339994,71,2045,54,121,6,3761924910,8996974099,1000263882
80860190,1628,12057618,340,2978373,2265,788,35,18,0,1403924955,3462836000,373121183
203742010,10342,24224481,355,17564495,3222,6893,105,254,39,4503017763,10648891188,1200072452
236728397,8414,31442041,3,16727051,582,6250,54,93,0,4504219730,10451238179,1200252895
208079003,6698,30618619,93,9438404,81,3494,26,2128,421,3696659972,8959774088,981759279
263074837,12385,32724068,628,22001644,8400,6424,133,759,15,5639873482,13374302922,1500100737
302510882,10169,42880570,385,18321834,7943,4123,92,6962,217,5614500289,13391384441,1500294831
77090420,2853,11583843,968,2873032,1269,1092,30,2856,501,1328094440,3314994185,357434933
365211187,356357,45864578,789,29255384,7798,7042,98,1402,15,7508564952,17623575060,2000100100
288979488,247542,41984406,968,14563486,1234,2897,57,2674,388,5131016270,12452370173,1366380539
469425828,14930,59598068,287,36085966,3863,6045,39,3299,595,9378615324,22234922218,2500103342
182743047,5904,27117965,99,7917768,272,1809,55,2360,435,3165304618,7816065017,843237463
573034183,19234,75385305,994,41063396,6827,7523,191,2708,591,11259907685,26808545494,3000101225
77395805,2547,11353743,633,2908082,333,592,35,181,0,1323228415,3299014866,351973432
643895297,32838,87632847,360,44119836,3305,7487,191,1190,365,12583545292,30070031770,3350412441
647449695,23210,87313431,332,44085685,3408,14976,170,914,482,12578004651,30097449409,3346324115
646717434,24840,86193573,620,44060397,3061,11281,218,1577,113,12600813134,30070797975,3358792870
650370133,28745,86548169,1674,44013721,13596,9582,102,9550,1100,12624035274,30076591752,3367835742
3917797,1854,457750,350,487207,4855,1088,3,68,3,178129337,485227329,50144643
4716730,332,146817,42,378519,286,490,0,462,147,184355480,494420823,50313764
5047375,304,145809,72,408841,12,650,0,18,0,190049227,513223551,50279188
6994354,199,450438,7,532704,1052,238,31,741,0,189366229,486400201,50254548
7865450,332,713826,0,748115,335,194,0,72,6,188933472,451445640,50257413
8042980,353,833490,0,866718,8,156,0,18,0,189937591,444087334,50254790
8077291,326,826555,0,670699,5,162,0,6,0,189254175,450005427,50219870
8290157,356,857030,0,810319,13,231,0,0,6,185555845,436691823,50266971
8187351,389,918466,0,810553,0,292,5,9,0,189228046,437366012,50252611
8281626,376,986070,0,817167,2,198,0,11,0,189931282,438682456,50252273
8707745,303,953322,4,795805,2,173,2,0,0,188485834,436378993,50259235
8276808,436,1018339,16,766095,448,192,0,786,90,181935979,423524024,50258265
8805194,387,1077615,0,831321,6,175,0,24,2,187947014,432166100,50273385
8989060,423,1131772,4,780022,166,169,0,16,0,189698406,435713092,50263009
8859231,415,1168655,8,810924,44,220,0,38,5,187376203,431668362,50332912
9483040,352,1157265,0,754987,21,185,0,11,11,187952581,431947347,50260435
9645695,354,1307489,0,733884,9,270,0,6,0,189097816,435693541,50264438
9733341,405,1365087,4,727349,9,197,0,9,0,189079697,436756717,50254164
9728430,394,1371686,0,734404,3,307,6,3,0,188876879,431781831,50256567
9928677,325,1434525,0,743878,87,260,3,147,0,189542791,435589089,50259457
9882150,390,1410143,0,693324,18,191,6,28,0,190245142,436183511,50257104
9969936,354,1424033,0,715042,31,219,0,3,0,189975764,439334128,50259551
10080836,300,1473454,0,734375,0,270,3,6,0,190234265,439894288,50246060
9739897,332,1343005,105,759918,2676,216,3,354,0,187681331,433245227,50253992
10008401,354,1396884,0,753125,43,207,0,9,0,190296450,440235905,50273840
9950851,358,1373024,0,819261,5,260,3,6,0,189892634,436101031,50261274
9962256,355,1352241,0,804254,2,222,0,3,0,188764473,440942521,50253049
9994640,297,1306831,0,697856,0,159,0,0,0,190269999,444709004,50256514
9840533,408,1313301,0,749328,0,470,0,0,0,189327880,434898075,50250966
9531949,402,1223064,1124,710173,8746,222,2,0,0,190030504,427492815,50261425
9681481,362,1199468,8,692751,1965,376,0,3404,40,187326917,434301748,50298667
9890243,328,1339343,4,674022,13,264,0,27,0,189632478,440196968,50265669
10045027,328,1309208,4,678596,0,192,0,2,0,189088608,445114868,50251675
9948388,355,1284510,0,701254,15,219,2,46,0,188950133,440016392,50256167
9794389,362,1280310,0,756439,21,399,0,0,0,187786933,437605036,50274611
9725385,412,1283586,0,748901,47,150,2,1285,303,183339139,421313552,50256487
9853856,352,1301770,0,736265,9,257,3,294,5,188324233,437766040,50264585
9831724,363,1303428,0,729947,53,345,0,35,0,188966602,440320273,50292224
9929746,336,1338640,0,713625,34,323,0,6,0,189383687,438237116,50256014
9797724,411,1318125,0,734150,12,191,0,25,0,188239884,442438761,50250359
10090826,346,1365946,0,639294,6,163,0,3,0,188729074,443384471,50251142
9983094,357,1302129,0,667835,6,332,0,6,0,189060393,447780019,50254291
10111989,298,1304355,0,651422,6,194,3,0,0,189927703,447839323,50247724
9995482,325,1476046,0,606641,0,131,0,3,0,190240879,458580157,50248365
10123722,336,1303327,0,590205,0,91,3,3,0,189644454,463649105,50252327
10268110,348,1396945,0,547141,0,141,3,0,0,190203950,453771230,50248305
9994272,415,1321129,0,711871,0,131,0,15,0,189641056,452850762,50249825
10186814,382,1460679,112,471265,941,116,0,523,6,189179313,445080008,50253415
10032047,372,1402900,0,749240,71,201,0,34,0,189370348,451223692,50258416
10015839,303,1453741,0,475583,2,143,0,56,0,188439998,449433046,50249492
10360889,351,1522563,0,640698,27,181,2,47,0,188647775,454768793,50254091
10396893,379,1613955,0,532112,41,137,0,50,0,189033179,449901206,50257143
10752370,408,1583908,0,479230,0,96,0,11,0,189046906,460777698,50256131
10587673,370,1536270,0,548505,32,115,0,11,0,190057494,456866663,50249653
10148938,358,1638375,0,542156,420,239,0,919,46,184095574,436568660,50251193
10080268,381,1485270,4,519179,329,157,5,1188,200,187793531,452550926,50273669
10039153,283,1475898,0,504891,65,125,2,346,11,188241382,460005720,50254054
10549985,413,1622656,0,440165,0,521,0,24,0,189405581,465510855,50250762
10796174,358,1730365,0,407750,0,100,0,2,46,187885751,466308520,50239215
10595483,469,1684785,37,432113,225,106,0,150,71,185674393,456224720,50309009
10593236,342,1646078,0,447271,31,194,0,34,0,188586591,461574249,50317988
10689341,354,1632734,0,447941,106,292,0,106,0,188605649,464615061,50255632
10614862,319,1538214,0,428166,25,207,0,0,0,188887002,469117304,50252472
10796487,312,1568546,0,424249,28,160,3,47,0,189562709,468356178,50253097
10908646,298,1621939,0,373247,0,201,0,28,0,187775592,469799274,50253582
10810189,335,1626552,3,365783,6,141,3,37,0,175746482,444775373,50250487
11540761,327,1692512,0,365842,15,131,0,3,0,189942619,474833544,50249360
27568,979,453607,249,80646,3000,266,60,62930,62930,62930,62930,12428712
4598362,2823,650559,155,555143,2556,81,0,53,0,181726591,494628725,50102052
4955517,135,150710,0,381119,0,138,0,3,0,187619178,508483046,50281215
5267159,155,184267,0,431116,191,160,0,3,0,187843672,509162394,50274759
6902107,293,492608,53,562841,783,130,3,327,25,184319211,459167346,50246941
7901595,341,779751,7,697255,454,284,0,169,0,188092165,449306486,50273151
8053130,330,879687,3,785525,30,159,0,25,0,188464668,446714818,50254365
8395190,312,807358,0,808221,5,220,0,0,0,189205122,447798824,50250972
8487637,360,874198,0,713538,8,176,5,6,0,189039695,438265557,50258254
8130409,378,925845,0,855209,2,264,24,8,0,189920307,437304844,50253138
8248036,330,959355,0,790641,5,225,2,291,5,189193790,437776574,50250933
8771267,324,999906,0,879199,6,115,8,2,0,188699638,436295684,50224064
8723450,297,975849,0,784317,6,192,0,5,0,189904261,441875859,50257231
8937620,332,1090297,0,800743,6,175,0,0,0,189927915,428840190,50252554
8909845,352,1050319,0,816693,25,257,3,5,5,189641732,440767389,50258796
9130939,340,1163313,0,867345,6,179,15,8,0,189089498,432425443,50255665
9486907,276,1155244,20,849924,555,292,6,383,0,184874784,426983293,50254558
9786074,380,1325110,4,809697,47,436,3,34,5,189931547,433478128,50269616
9818320,292,1288996,0,738178,25,593,0,15,0,189398889,436301087,50255760
9748201,286,1380254,0,777454,3,638,3,3,0,189947526,433457584,50294800
9970191,329,1404189,0,805373,9,364,3,0,0,188727457,432506913,50253001
10082883,298,1438084,0,742306,3,574,0,21,0,189330471,435230837,50251489
10028873,315,1467093,0,751650,9,219,0,3,0,188715068,433628701,50261680
9996560,346,1471104,0,772959,3,210,0,21,6,187239528,433037757,50251226
9856153,351,1373811,0,799077,3,442,0,9,0,189350768,433292313,50254840
9934008,356,1323640,0,811593,2,417,0,3,0,188757278,436915204,50260300
9850617,374,1388347,0,818298,0,370,0,3,0,188451414,430024716,50252285
9966963,328,1367518,0,761122,0,338,0,0,0,189645742,439575363,50254485
9553456,324,1308876,20,684996,83,208,0,12,0,181713883,415992998,50260113
9796004,326,1316295,0,763219,74,1070,0,53,6,188212997,431010084,50265002
9887909,322,1282740,0,744647,22,1561,2,338,12,189633505,433028480,50253140
9788010,383,1222580,0,686722,0,357,2,2,0,190050140,438376765,50255167
9842741,316,1323389,0,651580,0,159,5,0,0,189406642,441041792,50254510
10046349,307,1289865,0,698054,0,861,2,8,0,189577116,438819380,50252057
9896199,374,1314100,0,708510,3,380,2,5,0,189427593,439935798,50260414
10057901,366,1279213,0,749885,0,364,9,0,0,189619351,437447408,50252761
10031720,377,1261691,0,720669,0,201,0,0,0,188605736,434249170,50258557
9918252,369,1263542,0,673321,0,330,0,3,0,189741785,440212779,50287755
9820768,325,1350317,0,733823,0,380,3,9,0,187706376,433784438,50258511
9869984,392,1312128,0,709229,15,590,0,3,0,189974913,438343758,50262920
9706693,339,1288695,7,691989,431,160,0,483,6,186006243,433051091,50261375
10125462,334,1288580,0,638861,56,1099,3,43,0,190261645,447209061,50262028
10073774,342,1391470,0,633594,25,254,0,22,0,189813271,448334479,50294993
10174158,308,1316531,0,670064,3,179,6,40,6,189251274,446495115,50250937
9932049,317,1383186,0,605893,0,194,0,12,0,188739897,456484921,50255254
10278414,336,1288282,0,601382,43,135,0,34,0,189068198,459079009,50260528
10115459,397,1390560,0,468532,2,204,3,9,0,188767453,449490801,50252080
10107871,305,1328978,0,741279,5,114,0,6,0,188248392,451815779,50250968
10189260,347,1476967,0,496154,24,682,0,21,0,188793019,443970888,50261795
10142016,328,1409404,0,694067,2,360,0,6,0,188743636,451074847,50253562
10075819,311,1449331,0,550370,322,253,0,12,0,188775059,450029919,50254280
10390847,328,1504210,0,609904,19,269,0,5,0,188983159,452409261,50259050
10077625,377,1543787,37,500421,576,123,0,538,6,183475574,433962201,50251325
10713363,314,1531346,77,534120,397,134,5,3194,450,182962839,438279359,50287715
10448280,324,1623043,0,541551,47,263,2,55,5,189011728,457720813,50271803
10315265,293,1622215,0,557702,56,386,0,19,0,189397057,461737879,50253538
10058637,283,1491394,0,529343,113,213,0,30,0,187703770,450825768,50259735
10254405,281,1553738,0,478977,6,354,0,2,0,187968140,462450304,50205974
10666922,323,1614461,0,447227,3,135,0,0,0,189898974,470777619,50253547
11080082,421,1740615,0,406946,0,163,0,3,0,189953540,472943785,50257219
11004104,396,1705189,0,435635,9,157,0,6,0,189552072,470636258,50253588
10871613,371,1676349,0,445410,0,376,0,0,0,189805300,468659534,50252259
10877493,311,1654161,0,445873,0,524,6,0,0,188778181,467661360,50257510
10503079,279,1476396,139,409001,552,490,0,157,6,189683417,468932046,50252743
10699620,275,1613175,9,416714,459,211,3,436,53,186571845,462511013,50271563
10939568,340,1594363,0,371364,34,273,0,18,0,189558227,475882698,50312213
11323015,442,1684403,3,375111,9,273,0,0,0,188744363,472322768,50252553
11616631,409,1729698,0,362890,0,131,6,0,0,189060653,472717951,50253888
20645,6942,291170,50,54158,1259,254,37,41612,41612,41612,41612,8095923
9433557,3048,780420,263,884183,2512,671,3,103,0,371182225,997311888,100105425
12573790,489,655251,19,986810,315,651,6,15,0,378106809,984762181,100281052
16110583,741,1619548,0,1450690,22,687,0,9,0,378531158,896028548,100254218
16746281,766,1685495,106,1540754,580,481,5,3,0,379235971,883100947,100252529
16182584,743,1932992,0,1635410,810,691,24,756,21,374052632,857468984,100265829
17522732,603,1967749,0,1600595,23,323,13,13,0,379109570,874060160,100258047
17763196,795,2169852,0,1623734,6,352,8,8,0,377813012,859743435,100253948
18454796,624,2331558,8,1598987,25,278,9,113,11,375044341,854548968,100240536
19321446,579,2647049,4,1466411,15,488,6,18,0,375516401,859530100,100223538
19451888,589,2801274,79,1465565,6,717,0,140,67,372992673,847988820,100254280
19635371,590,2788264,24,1390956,507,388,6,488,6,375287044,854518473,100276743
19931283,560,2815755,0,1441348,15,579,9,28,0,379236290,868670609,100256168
19936919,679,2791955,0,1548266,15,842,6,3,0,378964595,864003519,100259817
19941496,591,2716425,3,1564224,13,379,3,3,0,377449642,869649905,100256905
19545626,586,2562202,7,1574097,19,649,6,59,15,377575447,853533612,100253314
19325831,528,2434218,0,1401416,1421,923,8,406,25,368537599,849852527,100264222
19921106,615,2635748,0,1426883,231,285,2,584,0,377265090,867294216,100266521
19894191,611,2576135,0,1428118,97,858,5,113,5,377802901,870156522,100257049
19782272,594,2630355,4,1541709,53,545,8,77,33,375320180,858227113,100262071
19695208,638,2554439,0,1406498,68,914,3,20,0,377277475,872445325,100256450
19998693,525,2786292,0,1291384,350,438,9,15,2,377134259,880256380,100254047
19912378,546,2628667,34,1265872,3,281,3,6,0,375615147,887052427,100257826
19759584,579,2827827,52,1129171,308,357,6,242,6,374523180,893238292,100259367
20188063,539,2762732,0,1231707,37,410,9,6,0,377992551,891317316,100263452
20391316,589,2904871,0,1191616,45,429,0,37,0,378673768,886609834,100257389
20479365,572,3011036,0,1182963,44,240,0,34,0,377771560,893887113,100251688
21292450,641,3120908,0,1061508,38,282,0,6,0,379557650,912312826,100255865
20301347,609,3141842,8,1071503,159,334,0,130,0,378955061,906384417,100256891
20223830,501,2950065,16,999314,87,307,2,249,126,369114800,898516807,100258698
21817241,734,3401950,4,846411,50,241,0,41,5,377308125,929778661,100260627
21583439,688,3279266,20,895299,134,285,3,42,0,377059303,923204245,100259961
21318900,671,3213310,4,863029,68,419,3,21,0,377022747,922735028,100254137
21532288,734,3220732,57,762278,1065,322,3,241,47,378010204,929346472,100262049
18752361,1233,2761773,100,610874,85,252,10,3441,1295,318966228,783868343,85239493
22553231,4265,1447805,540,1906637,6661,1676,3,249,0,743988705,1985229745,200104074
33071075,1552,3358000,0,3069590,149,879,15,25,0,755682938,1783205007,200285227
33702803,1545,3906294,0,3314861,14,654,0,65,5,753211160,1755434147,200225469
35081711,1521,4352000,1980,3205528,6667,636,31,6478,1085,727915320,1662722415,200323458
38884925,1618,5377302,12,2917476,100,707,21,318,0,747375721,1716288645,200318633
39889538,1244,5629828,0,2893518,21,750,6,18,0,755029701,1740266058,200258268
39901035,1178,5418550,3,3087795,5,757,12,12,0,754098117,1747573775,200252238
39515744,1285,5116274,0,2815045,19,878,11,12,0,756407435,1746904720,200261413
40279169,1289,5160982,0,2920170,5,901,19,2,0,754000289,1752439996,200272109
39633335,1271,5250166,0,2841897,46,754,14,11,0,754295032,1752077100,200252639
40348975,1140,5396060,0,2607428,18,491,3,18,0,752253651,1786928961,200261893
40717961,1221,5573538,0,2407150,6,331,3,21,0,752189240,1801341821,200253699
41283874,1251,5847714,7,2433170,20,479,3,18,0,752730292,1802485815,200252984
41373454,1266,6140977,56,1999853,3161,459,11,3210,272,746031411,1810001672,200257530
43012792,1207,6457274,12,1803600,290,470,2,196,0,752344944,1851362257,200294702
42896241,1164,6621621,6,1716701,140,566,6,283,36,751064806,1865775327,200291436
37185763,1112,5399099,827,1226601,4345,909,62,547,30,619279785,1551114455,166303920
88626470,6891,8756671,388,8233962,3028,2554,26,1750,284,2248406775,5511135436,600104616
114635186,4901,15864966,249,9958385,456,2858,18,618,288,2246647653,5154392275,600288494
118447429,4331,15691145,3,8709260,25,3452,11,9,0,2256653628,5224012741,600271620
118900551,4472,15863135,365,7883369,6221,2907,30,5768,796,2234211211,5262258149,600261422
118959304,4649,18421569,336,6634104,4412,3048,271,12122,941,2208955085,5088193887,600277822
88529780,3157,13230146,765,3341526,1483,1557,111,2776,144,1524244546,3779593935,405637381
116646166,6923,12371498,297,10737167,2628,2827,49,166,0,2810728041,6815364932,750116629
148693754,3422,20768253,15,11862620,532,3638,37,120,12,2821434454,6525452058,750288894
149964742,3749,19893713,0,10383680,168,2268,32,216,0,2821892518,6632199702,750272300
157387715,3665,23109386,3,8086555,108,1522,11,406,0,2827867076,6857286737,750290178
74713506,2181,11222921,489,2811165,283,869,20,196,1311,1295751359,3219368326,349097787
124632387,9095,13340865,310,11622297,3123,1967,23,371,5,3013508677,7266980163,800101591
157156730,6253,21655676,0,12360528,23,4009,40,246,6,3008070318,6953060337,800284251
159438393,6021,21226132,16,10826731,230,2944,29,185,0,3014603833,7085082326,800261334
166858239,6442,25206332,22,8109041,1182,1850,58,5657,485,2997414749,7290942857,800266244
34899358,1801,5203596,649,1152938,3,312,9,26,0,591124412,1470849493,158156875
144138768,9834,16189529,266,13007519,2125,5331,35,378,95,3384205874,8150904437,900102102
179023495,7335,25156602,0,13379008,29,7881,33,36,0,3387803295,7877258695,900286231
182836465,8807,26439759,204,11249981,712,6379,21,767,11,3392980896,8073699894,900268066
137498412,7552,21186856,95,5687860,441,3649,31,2735,615,2407163381,5975314963,640345135
166334705,11161,18420326,262,14788414,3327,3262,29,535,50,3753527167,8919842104,1000102355
197257990,5976,26461861,539,14733412,2622,3572,65,3713,100,3752578006,8617462036,1000288354
202646805,7128,29227646,367,11195483,1577,2364,130,6715,889,3707781850,8828423198,1000274742
85405813,3590,12627559,112,3144260,336,1062,29,3248,898,1474076759,3630040663,391741181
205875042,295268,27866442,282,17967057,3164,3564,99,162,18,4510756043,10698359954,1200101973
241892601,361330,35929102,3,16804666,48,3411,57,39,0,4516667108,10568615646,1200284317
206600733,289349,33309654,566,9242652,395,1846,98,365,5,3606978403,8856107861,959469590
263607249,8093,32900990,240,22452221,2642,6876,78,287,6,5643205348,13271960557,1500104915
305202771,6220,42662841,4,18349605,121,5153,47,101,0,5653185430,13403887200,1500283252
79934708,2007,11876335,295,2944139,16,1380,27,222,0,1373673838,3398872171,364451356
362618820,11090,45241239,302,29090345,3925,8803,130,846,24,7498683727,17690495512,2000102854
284467141,7857,41522967,1677,14199926,7741,3467,143,6158,744,5119467022,12458809573,1367532471
461134168,17040,59531765,277,34907420,5537,7635,357,9353,513,9377914443,22002953767,2500104761
186545853,4854,28170397,101,8099011,2614,2373,39,124,0,3285210321,8041625572,875085000
569073671,26414,74250447,393,40879860,4277,12099,158,1352,84,11269292075,26662968146,3000103399
79564633,2652,11759620,355,2944688,13,1274,15,29,0,1369856548,3399278415,364743803
649800243,28818,86117126,448,43301633,6313,18520,188,8524,957,12717620924,30047819975,3393066913
646505808,21984,86784594,492,43031137,3718,8747,107,3577,643,12550461108,30087580872,3340513880
651361366,26955,86767084,2280,42566636,13046,12757,282,15675,2192,12814134481,30066583716,3416799632
647166019,473185,89817996,1240,44445562,4713,10576,174,9642,1871,12591397022,30014413700,3364634119
1306825,1867,213130,7,234157,736,152,5476,2664,348,66147166,183178450,50154222
3429686,332,158450,9,339620,0,53,0,6,0,190309020,513192208,50355437
5117650,181,152738,0,385925,813,150,12,744,0,185191223,500829553,50260217
6280546,212,252999,88,436591,39,326,6,845,138,187656575,497987957,50279523
7531674,236,574690,3,632185,785,75,3,1780,6,188952277,457947091,50259782
8037992,247,741545,0,737702,60,128,0,50,0,188472570,449949665,50256643
8076683,312,835326,0,701296,0,184,0,18,0,188810173,444131699,50262144
8445546,397,819577,0,870495,2,189,2,6,6,189091516,443347974,50255486
8088528,339,883696,0,778302,22,167,0,81,0,184795984,433194172,50258625
8077570,345,944118,0,823229,5,178,2,13,0,189932807,437558281,50266875
7935724,582,1133200,615,700949,3962,178,8,181,0,190012104,435606742,50266052
8166643,310,1053617,102,808499,267,132,0,660,0,185633928,417997310,50280729
8756720,366,1103003,0,833167,47,181,0,82,0,189694527,440427264,50280944
8792233,347,1053137,0,791283,0,216,0,5,0,189961161,440189003,50259810
8979474,337,1117467,0,841158,31,163,9,27,11,188373860,424399267,50256815
9157159,377,1210240,0,781213,12,138,0,2,0,189178443,431845855,50265436
9450973,346,1200517,0,702723,0,122,0,9,0,189010387,436535207,50260240
9777340,321,1357027,0,742552,3,232,0,21,0,188867495,433851393,50262301
10106183,294,1382190,0,731271,3,314,0,3,0,189697429,442886737,50259451
9959112,354,1478051,0,717306,3,254,0,3,0,188709606,431411916,50259912
9939148,308,1394793,0,751377,9,91,0,9,0,188318517,434672185,50266465
10071169,327,1343630,0,787778,25,414,0,9,0,188782643,435166151,50259747
9742520,227,1442884,7,762021,62,229,0,1225,91,182625792,423129045,50257329
9983518,298,1423515,9,724091,248,122,3,188,0,189307357,434288385,50281881
9885087,448,1337755,0,728678,6,94,0,50,0,187884923,432192680,50263745
9912528,251,1368187,0,696018,5,232,0,3,0,187832046,433065248,50258647
9830149,307,1401803,0,697391,8,340,3,3,0,188500168,429204608,50264303
9892958,236,1388819,0,713581,346,222,3,3,0,189030375,440358582,50256521
9992456,383,1310324,0,784038,0,170,0,3,0,190415019,441046712,50294219
9798440,308,1314083,0,806165,0,178,0,3,0,188117061,429792259,50262866
9702068,297,1262651,0,736899,0,140,0,11,0,188312979,434472626,50257618
9857571,314,1255725,0,735789,2,107,0,2,0,189764143,439961521,50262082
9986389,276,1233647,0,631920,3,222,0,0,0,189956709,446519833,50257159
9941117,356,1354898,0,720990,0,151,0,0,0,189665140,438915829,50261408
9804545,305,1259803,104,699386,1064,147,2,418,16,188561357,437620433,50264804
9847192,303,1259047,0,747502,21,314,0,98,11,188316483,433181433,50273416
10073809,377,1326279,0,744844,31,235,0,2,0,189965229,443902253,50260630
9915200,313,1348089,0,779082,3,254,3,0,0,189127289,434729817,50263340
9801199,281,1247965,0,795420,0,172,3,0,5,188888579,434954555,50256857
9934272,350,1362538,0,741715,3,163,0,6,0,188845780,439445571,50257360
9888430,457,1299522,0,677902,9,163,0,119,0,189556884,437724317,50263870
10209734,294,1475454,0,684344,6,182,0,6,0,188803561,446075106,50260580
9902545,300,1232677,0,594382,28,138,3,9,0,188301191,442006972,50257564
10098735,289,1466615,0,674127,0,103,0,3,0,188902947,451682083,50203730
10081437,233,1356780,0,598209,12,91,0,0,0,189077752,451398962,50257639
9974520,223,1244936,0,540775,25,43,0,34,0,185281340,443629203,50257424
9846421,1121,1291953,17,695970,86,53,0,1165,84,181778849,432230509,50278521
10243951,322,1350859,7,530496,390,129,0,37,0,188517287,445189295,50267465
10130092,337,1482636,0,719006,121,79,0,78,0,187644646,447162573,50263734
10114931,270,1428351,0,512179,2,96,0,3,0,189025049,445633043,50256848
10122898,282,1423380,0,653629,22,107,0,3,0,189362095,454706862,50257147
10255998,326,1563558,0,527306,13,112,0,0,0,189242274,448215869,50300379
10731914,353,1534362,0,512220,11,101,0,5,0,190242350,457913738,50247845
10853577,305,1534936,0,562549,6,90,0,13,0,190066973,457612969,50255363
10214898,385,1655983,0,552555,15,185,16,121,0,188808256,450625572,50266421
10395840,326,1533235,0,551424,15,301,16,38,5,186529711,448938885,50261506
10084715,415,1434034,0,542884,12,153,0,5,0,187557397,455252190,50262009
10387019,246,1451578,0,481891,9,53,0,16,0,189420149,465635607,50264585
10804774,237,1580862,69,420136,172,50,0,126,2,188447937,465564280,50258622
11215537,340,1669358,4,424287,9,56,0,0,5,189179897,465959876,50277013
10877052,288,1714101,19,437268,84,106,21,333,12,189121558,458303620,50267704
10685410,294,1640711,0,469052,28,260,0,157,0,188639369,459246836,50261440
10487718,294,1642636,0,453393,116,235,0,0,0,189638342,461229388,50259126
10474446,227,1725479,0,425371,0,175,18,141,34,188831499,464549480,50261042
10765329,505,1536389,0,403856,12,75,0,0,0,188540338,466302466,50257580
11083656,281,1557776,0,377754,3,91,0,6,6,188497842,469692743,50262847
11549055,378,1613465,9,366121,9,157,0,0,0,189391906,469978076,50256553
10703563,765,1512362,636,348995,0,38,0,0,0,180030042,446420810,47700503
4912886,2479,647865,205,554528,2365,68,12,43,0,186746387,505164785,50104072
5225088,141,158328,0,384057,9,28,0,9,0,189443960,509575060,50278394
5342455,171,177068,128,411847,692,62,3,84,0,189281300,507948811,50250762
7325567,318,527360,32,577002,1023,229,34,219,0,189224140,479333555,50261551
7755665,328,710459,0,691977,123,140,0,59,0,189028786,450250498,50247873
8000222,368,885419,3,788140,30,52,3,37,0,189282350,448732871,50276595
8427621,397,831609,0,813446,16,107,2,37,0,189096866,449240823,50265337
8509390,397,900047,0,727084,5,110,5,9,0,188703612,439629381,50250716
8214018,410,941844,0,854295,0,126,2,5,0,189906386,439494123,50246687
8358347,328,986449,0,780325,11,99,2,2,0,190043380,441939449,50250707
8705582,345,1058210,0,887787,3,77,0,5,0,189368281,437423391,50247868
8880147,460,1000488,0,797841,0,130,0,2,0,189480682,442066704,50283622
8748924,404,1047892,0,775642,9,47,2,5,0,189107503,432806104,50254491
9050461,421,1061352,0,809145,31,163,9,46,5,189630779,442427130,50256733
8889668,440,1213006,35,862664,59,78,0,88,16,185490468,418758388,50260589
9631050,321,1181353,0,869945,25,113,0,15,0,189940377,439794763,50256775
9766546,363,1339457,0,857887,9,226,3,6,0,189339017,437382952,50248777
9839522,277,1303642,0,793694,9,229,3,6,0,188869177,436246980,50253644
9815866,428,1392608,0,830380,0,351,0,3,0,188598683,429684694,50248375
10129719,272,1450580,0,857757,6,100,6,0,0,188920024,438972758,50213888
10158191,296,1460892,0,827656,6,383,3,6,0,189884412,437635574,50251633
10107815,268,1442563,0,828757,3,116,0,3,0,189927400,444133012,50246193
10152323,264,1452870,0,807358,6,169,0,6,0,190244837,441552098,50249501
9978749,320,1358821,0,817010,0,323,6,9,0,189321452,437383425,50251402
9977124,303,1373604,0,823175,0,78,0,3,0,190228007,441292834,50246480
9992074,314,1385881,0,713211,0,190,0,0,0,189589387,434608722,50247951
9876010,330,1387543,3,647558,261,214,31,584,18,184558841,426839406,50256062
9916857,343,1280624,0,713886,32,217,2,22,0,186037679,435382628,50315719
9867300,378,1311068,0,755229,5,280,2,3,0,188719221,431379625,50252651
9831895,362,1289071,0,737343,5,151,0,2,0,189058902,435198392,50251510
9782073,343,1272547,0,717981,2,178,8,8,0,189693657,442662056,50246679
10160574,328,1283001,0,689508,3,151,5,8,0,189947988,445150688,50255918
10017874,351,1339125,0,712682,6,117,0,0,0,187335101,439495055,50251385
10108336,345,1299487,0,748101,59,282,2,13,0,189936744,442124074,50252607
9908350,295,1289070,0,729923,0,292,2,8,0,189059810,439035494,50252916
10010862,287,1267779,0,750595,3,119,0,2,0,189124303,441865941,50239189
10134090,352,1345769,0,769351,3,213,3,3,0,188781978,437377497,50247629
9806455,313,1295371,0,796222,3,113,0,0,0,188021167,433122293,50252172
