L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-load-misses,L2-store-misses,cycles,instructions,ns
57769297,400,6231101,673813,7084,382585,52789,11897,235022,330760,379024529,581843595,100356599
52175473,227,9117116,248102,5525,246630,17937,22198,608806,2075155,374168552,469048696,100348201
56776621,276,10300977,307362,43326,195313,31663,24016,504305,898439,367772738,525072541,100362259
56695524,347,10161013,317343,29236,268628,37817,18933,505277,934641,375753109,544819751,100329561
47705615,215,9534449,853254,69239,665333,39163,20436,272257,316921,376811143,581965590,100325396
49397848,344,9460120,310267,13090,436333,30298,15919,474784,200264,372651871,481912421,100336442
51108045,164,9403711,295533,29040,253494,24299,20098,500713,829465,371047479,468556527,100335815
45271774,417,1728094,128131,43529,269680,35926,38702,648957,1772229,368130666,476214934,100339004
62843034,241,11169462,311336,29803,159125,35344,19895,434415,990408,361227540,550488576,100351809
51197808,444,11116060,316046,27850,345584,33886,18055,509189,213606,352198401,528183391,100314634
48147953,1002,4539595,609008,14036,375299,27984,2172,398379,77372,378301844,535857784,100301125
51910415,785,9236782,1507368,5038,414638,23453,5406,313782,344025,378097730,550184365,100358578
57424866,357,9755665,723303,4144,362287,50627,12817,224394,345480,378548435,535775758,100311632
57881329,459,335378,116388,8710,301837,50501,13714,256160,297560,375730145,566282122,100301246
49942779,121,8874499,244320,43887,277844,42646,47935,576753,1946563,376082975,473598455,100350482
51882605,372,8597667,242995,3802,350730,50543,11209,386955,926470,378619219,479857478,100328662
50125202,240,7499649,726198,3876,383513,48572,10994,301104,271307,377328480,474241220,100361032
42301209,858,6741435,1380709,4155,164541,7624,9532,169580,561488,377638185,477437533,100370949
66369047,237,9732432,253327,24914,309617,50043,24843,464105,794385,378325500,590276534,100321780
57033422,364,9008159,242242,31717,420207,35577,17863,452494,234844,365576928,557151570,100354681
43342163,1165,5638040,1454113,14807,303116,21649,5742,139332,342588,372599836,570472672,100332765
52348442,939,6802815,654004,5088,415990,16396,3973,360740,333818,373898119,531104925,100285418
56458486,287,6540132,632904,8948,427883,48456,8637,272813,333067,379423992,524492421,100322104
44681507,547,8635911,294157,4549,382862,51805,32377,544210,1955524,371768502,471453267,100300468
51133308,388,6487890,720199,3762,342298,37644,12647,329983,186679,371567014,446680206,100300915
49489955,372,5136060,671900,3772,357514,43257,8719,261319,300491,376606950,464415801,100379349
44051915,620,4296425,178962,11326,415506,13007,2643,352189,255212,361598851,447431776,100317222
46636683,865,6578675,1440776,5704,401571,41192,10332,224139,358444,377292223,533719884,100303093
63427574,226,7831721,758277,26443,223685,36010,27987,287847,880381,373023986,580422641,100338456
59592547,381,9563062,291800,32303,245079,31344,7532,459443,129084,370812319,591142926,100305330
50885826,561,8764413,875541,65878,748376,36139,17758,414954,261383,377823996,572021146,100293534
51221564,617,6169787,670536,12111,477009,16293,3881,368647,323238,377871720,510520756,100346262
53732128,654,6209474,684592,6964,416193,43596,7506,275765,346046,378523491,542326894,100295528
41951115,558,7588113,967008,7118,157070,7177,13758,159552,1037827,370525899,455232321,100273550
48477297,486,6816214,656230,3731,411058,37348,8487,269770,330114,376113283,486843595,100314533
45719320,875,7574412,675603,7720,405531,14926,3738,346148,316144,377035856,483934314,100320174
38993871,963,1999028,1464752,10320,317712,11502,2625,380724,141763,378738356,433209495,100342818
58009443,574,11806034,794784,4644,376359,38502,11336,230448,339913,377669302,569397855,100289496
61757743,430,10136848,248742,25421,242663,41854,16101,357730,938911,370697331,578849524,100296954
59138360,381,279351,460822,92454,521254,49263,28187,298285,202194,367650862,597936308,100298852
52015102,370,10372166,828057,14628,423698,30729,3476,397104,293131,371447037,544746796,100298141
51814620,607,10001335,787098,12216,512139,16273,3777,415150,284085,378915441,526263100,100326179
42240874,1263,3118319,1216092,6636,410319,15934,2142,387025,339502,375951494,470038699,100338743
47298753,450,6802064,703201,3796,383654,24104,5280,317913,319913,378126774,478643515,100379080
47127996,594,6659371,360198,8312,379968,14172,3730,357342,309059,379174530,477052434,100371981
43780305,674,7034488,537451,8549,394922,13784,3579,377539,255827,366504825,470532608,100413521
47354670,587,7555382,1358747,43536,648418,27678,6181,163270,365317,378183867,597810919,100327994
58901894,620,6424497,668806,4669,409351,47338,3931,338980,323360,379037483,570256180,100318056
67725715,436,9444800,282111,28476,190976,32260,14229,322234,907098,377155969,574369088,100326976
50856850,102,10345068,506927,67039,731479,45122,27089,340280,338452,378542908,608701524,100328774
53419389,462,7956309,750036,13696,485406,29614,3246,444940,237183,374929849,537785146,100290368
46486184,835,6963673,750449,13198,427962,16093,3765,382595,265434,374911921,506253750,100359810
41916565,1106,5383764,1413433,7225,155913,7494,5406,169164,421120,358367061,485579234,100311617
43533319,573,5234213,641444,11362,431317,13269,3060,366358,265496,343363144,432812424,100316521
44487351,425,8898964,249167,29166,441019,34701,17007,474583,939806,337884749,423463795,100286164
47308712,364,3068341,200644,3548,349732,51173,12149,363084,109913,339813848,399515448,100307237
53033835,588,6540172,1100291,4284,210216,7527,10975,227411,749334,378285021,509465832,100385043
58532352,438,9347709,244610,40461,214714,39965,16409,351764,943868,342168521,529460651,100339720
57430995,275,9556054,255331,29775,174484,28085,24584,386238,949074,338893262,515843347,100285669
44036775,39,9429047,370680,42340,221691,30048,41638,481736,1716318,340033901,511983817,100307102
60286416,160,10255907,316836,30459,314457,38525,16092,539190,864104,372080083,531547007,100329077
55973454,446,10181612,283249,24765,458511,34956,16207,457669,222171,377634692,547663341,100307042
42898093,903,783471,1437054,46585,473453,20734,5007,193756,255550,357315936,519877539,100329553
44474979,404,8831030,235713,28111,467314,33975,17110,452904,925485,342792651,442886256,100289647
47975458,477,6689529,695866,6052,317769,54102,11903,371263,89378,338934906,410240744,100339635
45973846,345,6838766,193549,3536,375441,16253,3655,327636,302268,368827148,465790502,100316303
43799897,1020,6875674,1328565,7327,159426,7211,5443,163248,394824,361908210,511768710,100285956
56467974,641,6774909,641136,4449,398283,41227,11346,234673,291635,343119177,504265827,100294688
53042101,635,7971610,650396,4645,385601,50212,13306,190348,284222,328793044,481760211,100304942
37085745,1316,4455337,1400321,5339,247513,43976,8634,254567,240661,333263251,399401156,100325386
47149541,1134,7106172,694025,7855,387230,15317,3941,334702,294240,353128631,466244816,100284646
45111360,781,5879395,710369,11491,449732,14938,3791,351602,272539,347353249,464307892,100288011
45519735,757,7628979,258273,15292,502656,28416,2259,378939,193100,338939503,476739232,100335163
42727575,312,8712044,1199538,44912,609797,27989,10447,341565,227165,338010334,473664206,100367484
47394982,166,7823557,264605,28258,229835,18499,22252,410272,900066,345342762,446488431,100293529
45963638,542,7067995,667108,3648,354135,50527,11378,219743,315445,345549300,436509120,100309535
39863914,799,496741,211239,11767,450175,13017,1665,360804,116637,347311284,436876401,100338839
50684042,834,7601606,1344572,39455,710652,18751,3428,387392,226497,340873905,498168220,100299948
45105961,732,8064284,706686,14500,463954,17601,3434,426445,214983,331123093,469532841,100287376
47571725,526,9076636,275300,31847,380677,31292,15591,408896,209043,329852785,489235642,100300510
43676353,142,9827404,403341,61472,469452,40214,35825,453216,530934,337541611,536588834,100290157
54153616,294,9503971,284738,29008,247378,32479,17776,449744,933074,343961091,486236214,100293696
53463817,206,9069076,254847,26513,201193,23993,21211,420899,857467,342028151,489123929,100275138
47873554,505,525191,116331,4602,344585,52423,15555,304094,213480,335769940,443912528,100301840
38408537,802,11125092,1288543,4712,347830,15621,2682,326829,443150,332341754,407281678,100315782
43726842,442,8111807,296133,11121,392155,28707,18462,460115,196269,349126773,444276747,100299547
50122796,157,8112130,249927,27939,245103,19848,22850,436421,973439,362775159,473379165,100302210
36958735,425,2785250,123794,4009,367731,51974,10616,268623,124773,333963177,364241195,100317962
30017583,479,14204536,337190,54625,491773,28893,30105,302959,542057,324789706,329634912,100349652
38104551,472,7888408,189543,17608,582010,45180,17238,640316,934041,325826664,350211470,100286470
53240410,499,7885603,320879,7045,285633,52258,13312,283814,738524,326902294,453848609,100380084
50216227,595,1176119,110549,4445,362288,45259,10417,228443,252279,321636403,457243806,100343596
38433719,747,8087440,1367692,3844,368033,10833,7070,208695,483266,333836396,440228699,100280628
45358228,1009,8153815,757916,10263,440585,14726,2898,422607,261074,325676303,449235223,100310569
43021121,647,8749972,271099,16472,364182,27586,15819,457002,202106,330107359,445908954,100282172
44072674,174,331298,146096,54404,170421,33427,50594,572081,1709449,332104564,450102003,100345653
43687698,256,7593587,231552,3257,378860,37404,8425,349464,215196,336172952,401942203,100256924
43361262,501,7855038,695647,4693,381316,12937,3198,375754,233624,334923093,445158407,100429321
44848887,354,7934452,259424,13041,391316,27266,18187,418262,221473,338681723,433717885,100439874
37086502,572,4816600,218950,23115,249590,29901,23356,400419,2111487,341316669,436840423,100408374
57461719,652,10042542,254760,15126,293509,45578,13892,226033,1011115,354423468,538809398,100279860
51567184,747,5489245,639394,3738,368736,48826,13430,282090,191816,345730500,419675287,100537980
40619198,555,9879845,185694,26561,477466,18493,2639,595880,188592,343087023,423680131,100280168
38483784,179,9072104,328471,54374,299964,37754,36865,587813,1641576,339472708,464988144,100351738
45319093,627,3074132,640701,3571,440260,29547,5963,379089,212713,322888689,407304487,100339081
42339999,758,6034413,238461,15607,467412,28982,12647,381837,253157,329924998,445627086,100365167
48214584,480,9074931,279388,27246,404249,32818,5626,410743,163571,336007393,492236612,100311403
44956614,147,8061165,442565,67339,510161,31237,34660,563301,200607,338133982,469202439,100275350
48818997,440,7335465,216550,23996,257185,34311,13602,318293,1014934,353185481,464828555,100335027
48185774,649,6905231,661385,3982,388779,49822,9735,250360,320715,369301143,460013791,100295718
35748990,5686,123430,168250,7319,369957,13200,2378,333279,258742,361747544,459491409,96362207
91203402,3577,10085138,363868,602592,480826,68973,354305,784585,913689,743078623,1129026941,200119799
102501144,1388,17355281,1023917,37394,906757,61156,21136,836103,528441,752677567,1069300371,200359710
85939801,1322,14917079,1513872,15962,828500,26792,7690,626280,697197,755868991,1029109215,200301192
89544944,1709,8137708,2196538,58758,1077304,39843,8169,682430,468540,754548136,1011432552,200306079
115331555,1298,20914081,1156381,11509,785653,72194,17405,681648,1080089,735857182,1115897251,200288641
106997036,449,15213294,756685,107506,952474,83075,55122,838005,637128,746481093,1174922534,200301029
92586074,1745,13277021,1987048,17094,904640,32770,7368,769649,609161,752388434,984473812,200288904
95010244,1298,11945318,1359356,11176,766060,38820,9737,639349,631996,749608884,957628467,200304039
93875179,1875,11550978,1549261,17352,775180,53408,13012,563177,722357,755155653,1036724535,200315608
121696676,860,19086533,577460,61158,486991,59772,32513,723806,1685260,743842553,1170117743,200325191
102838791,1659,11888118,2117394,43258,1069841,67805,15603,575996,649039,744811574,1090292913,200346666
109027842,792,15175607,993584,37003,472293,76122,62776,888282,2206550,750707267,1059503402,200298411
107491894,651,16933877,481974,45095,531507,76525,25575,915704,1952073,749395576,1008144678,200297971
108625954,623,19696107,608111,36792,543339,83570,47118,864734,3075109,750261948,1062373994,200344265
100148882,1773,13175343,2158905,18033,687029,31258,8017,746071,561558,746691543,1058539204,200292375
119762247,446,20298520,549362,32592,621905,78817,35582,717358,1820009,756291833,1114022840,200287081
101603131,720,11255927,689696,106112,1047261,82171,48352,674101,512033,743168033,1073035188,200309662
99963267,309,15491379,557017,56005,641795,56629,30660,1078191,1081705,743779750,974872826,200293133
113279620,957,19686246,1082542,50612,783358,67055,61089,1145385,2074188,755466128,1114859256,200301028
109447338,1168,13391848,459257,28702,586093,71953,32967,586044,2456007,750339339,1057218114,200328634
113254910,705,20516462,631103,46761,581009,67750,39548,887739,1801490,751760317,1100056718,200376980
95191044,1078,16562629,2271980,51087,1257690,43424,6791,739925,523065,754649585,1066030035,200318663
92129534,1149,11958462,873362,90221,1114751,75564,44397,636701,556152,744518045,1056328841,200318298
124055587,998,18611905,1444239,13047,823393,72062,17498,712163,527048,752065320,1132972449,200338486
102139341,600,17992745,647630,93694,963128,85976,63654,876666,621864,751759352,1168728569,200306780
92116198,1857,11597162,1929922,15291,772827,31884,9281,768632,711470,752476781,989479929,200298065
100912165,1237,12727013,1386873,7715,765344,78932,19054,517355,668708,750757430,958203389,200306343
99819167,1468,9846132,1503448,22956,723144,63749,16607,483975,657539,755428434,1032587515,200339206
115612560,847,19807729,634490,45221,605642,47768,22928,827458,1217163,744962694,1141870655,200309441
102753770,1519,13677539,2560015,10426,796741,92496,22245,470927,687256,742218637,1045634607,200291048
105664862,502,13479427,477699,52027,455937,68985,54593,888691,2240912,728873603,1039181820,200333872
106211434,1034,14655661,886623,24435,686635,96193,27215,593294,1296554,750453764,981100785,200321002
107457484,955,19388408,906475,34101,562810,81369,42497,652877,2798689,755738831,1047693425,200309477
99859195,2363,13417867,2165699,25223,629164,40829,8592,710346,597957,747641358,1069134136,200303522
117903434,845,18800000,979330,14086,711730,99481,26477,624906,1207976,738203556,1062101197,200297675
104406531,288,11662635,511063,112761,796049,79513,63690,1109701,2213981,740045938,1040130632,200296389
104813198,336,14710356,549628,51183,566851,52101,32697,1090244,1075771,751461988,1011726219,200362985
111856917,1105,20305246,1283734,44070,749436,66139,55973,1142832,2104288,753050055,1109045224,200305030
109167537,702,12903469,475870,29889,554345,59756,33317,876313,2379463,741532279,1022939589,200298544
103524930,1140,19088862,623121,35697,938435,61838,30627,863419,510326,744390631,1059306286,200323732
88482845,1774,14733042,2131477,13782,774832,26039,8122,587536,693200,747963064,1037588978,200281095
85032332,1937,8305364,2249687,21998,767763,24490,7781,721924,457976,746972271,942557316,200347005
116115448,1383,20999419,1001076,8941,752844,77684,17560,607377,1253062,735442623,1130391436,200295445
109695684,750,13578575,1175170,103398,956924,73392,38361,634037,638089,752697504,1152966684,200295303
92493565,2068,13003189,1862448,15407,846049,34211,10028,744985,849639,752917812,991224657,200292727
96734399,1231,12894577,1319248,7544,782487,72035,13693,561389,653770,739149351,935722675,200408660
93929334,1882,10888459,1531985,11178,695613,31062,9403,512694,744470,751675663,1021181448,200315464
122354075,846,19087686,574128,43275,555538,81228,36552,752018,1800485,748330483,1143982651,200350003
101573636,1371,13464644,2129274,38724,1078215,68056,14187,574836,655434,755985874,1107659765,200297294
106648134,898,15176342,1019376,12507,495377,64003,46134,818384,2118275,747007563,1040793343,200307041
98868982,990,15620903,906292,25977,630096,93995,25570,575463,1312800,706154020,926773127,200301712
97374965,1941,14197817,1586810,13401,743263,58477,15674,554587,1324070,747249059,1031985508,200307804
107749621,537,9416819,326025,49452,413587,78008,28648,647110,1180178,666626511,1046776571,200300144
103908203,316,18617119,529417,57690,492168,76563,56269,1045276,2866876,688861404,927878543,200279351
95448704,1514,15626217,823433,7687,500401,60530,31059,379916,2507698,706923904,938539890,200311957
93377051,1467,10363458,1347076,13697,767162,56203,16146,553122,599773,719170336,904426369,200292291
94071177,712,14987176,566270,80333,1153599,66053,40008,1149862,747942,689920313,995447600,200296998
100961810,1277,17530232,551934,58386,679374,67236,36240,857186,432860,689155755,1063744527,200286760
90729033,1014,17705666,1122254,65016,887088,71921,39039,519944,544564,690898366,1069416087,200312301
102348687,739,9670964,459158,115417,674228,77704,37217,1023303,1085922,685111142,1001048411,200282734
100313946,315,17242899,499917,30733,657498,81049,46059,957750,1965198,712743401,905288210,200308320
72893175,1376,15280425,913285,31989,805946,34360,12838,880262,437975,671626561,768645350,200299830
87413828,1449,22063399,2054870,21322,893329,51673,5675,918468,376775,658938913,874812879,200389178
97773696,1626,15462624,1709883,53843,763647,56994,25523,607848,566847,734825108,1122520022,200314806
106889924,1621,13095412,1289590,11408,955142,53826,10226,699709,642817,743063705,1039626688,200307755
94134673,1836,13532603,1673412,9302,632275,81117,28800,476483,1438778,739153869,913330135,200309012
98046398,1163,9110973,843932,10316,817198,79784,12830,542759,636491,756797947,982908679,200310627
116586010,1231,17938499,1616514,36248,549258,79680,34930,565555,2109383,748265542,1077527467,200327704
101713466,1321,14476493,2156599,19417,795610,59929,8996,712058,418241,752647896,1091545739,200304817
107780570,1088,12769809,886371,8433,780748,100677,21913,481048,661714,740713799,1037878417,200301553
102564047,809,17583885,488806,23973,582292,78411,37240,958330,3052112,754439034,954262890,200714236
96652375,1279,16471495,900500,10556,520776,66544,35980,573947,2603146,748964067,948939667,200326620
121644036,603,20219770,535200,56059,789570,68660,40118,937386,1080577,751480785,1168627037,200301319
104369415,1672,13357997,2131765,16394,538242,50799,19274,466743,715680,753948268,1041073460,200393646
108832721,491,15010237,575903,108211,785112,105497,56974,920007,1263842,744248500,1126794338,200285942
105734485,614,20093088,586347,48650,569499,73429,30083,1086931,1811749,742971693,962526066,200315748
110832825,738,10736219,435020,38075,492581,70520,40327,1085670,2104863,751960741,1022844310,200304789
108679943,1346,17140356,1051878,21042,850477,56107,24667,719576,599419,753708404,1128474928,200333182
110260625,1184,18015561,1037236,48778,516490,73017,41721,626964,2726224,744658396,1047512895,200335505
105447585,601,17510793,1230318,83146,990014,67649,24082,912033,371314,750001586,1089899995,200305112
100255939,852,17392318,572771,43581,938058,62981,35636,909512,460689,754906529,1012273938,200332377
105634606,902,16243820,1107088,89484,1004515,67521,43607,946229,641830,752832413,1157414636,200335597
109705797,1210,16912068,1010929,34522,630159,91206,57600,837591,2328988,751158690,1115904920,200342420
110314566,970,19781541,577592,49065,882456,68492,31550,995422,449621,742255790,1078325520,200328938
89764014,1513,8737938,2247035,26119,710990,35702,8914,618739,531056,755649120,1004912354,200337073
91523402,839,13310752,985607,26385,1064506,55362,7146,822410,376332,752804070,1007735917,200300843
109987484,1939,19402026,2528832,46825,1125064,83330,17410,582391,714571,753194084,1148284864,200285223
111830618,680,11795843,550753,92047,809125,87661,56293,1060144,1322201,743080122,1139065815,200320578
102050591,1425,15923882,1032873,21860,865604,33053,17886,755775,589477,749276731,1059422368,200303593
89311096,1513,15445841,2095725,7445,808707,49012,10717,603270,647257,742636292,956857501,200309438
87712087,1668,10623426,2171068,23051,697328,23058,9310,588103,603404,755039559,988118741,200372324
126164510,697,18616986,963019,29444,710525,94012,38140,790730,1133392,753518984,1158180088,200320708
100102672,1761,13194812,2112094,68863,955703,43635,13210,538673,663816,752283851,1156747173,200353641
100100722,1091,15792568,999905,8615,749713,73588,34051,858208,2313262,755783882,1010195222,200306155
105825643,924,15207301,971292,25090,638337,87543,25699,675409,1184335,743119866,955201040,200288440
103270582,1230,8861355,1070684,31254,640888,83877,42827,528229,1886688,747087260,1003729155,200413210
109147699,1770,18754555,640987,32517,711681,48003,21574,847221,533429,754044892,1137864051,200319890
112914873,925,19392322,1979688,27149,657724,98188,27906,523327,1405881,753141337,1082199711,200311924
109528863,631,11913671,590317,101937,767223,70707,41479,885446,413503,751401696,1072045920,200317606
107105500,365,18106733,560956,50821,668754,69348,39847,1011165,1885254,739693481,977232748,200298247
106192097,732,19514173,667463,49636,839871,66547,57662,1116337,2036196,746604675,1130427738,200320910
107893092,1291,16317465,1056540,11454,556242,61143,35252,887853,2057570,751140942,1055846676,200326683
115719601,468,18753045,566431,59477,732635,68237,39774,1002062,1130405,753969313,1104122221,200337272
90280672,1365,13342738,2206934,28055,829561,36562,9001,561172,607453,753804302,1046338485,200333864
88690816,1244,9339475,599878,80159,1019627,62990,22547,935753,356921,734833003,981221757,200327987
111340876,1352,22225033,1756949,17629,1045584,76591,31125,686624,581972,742696230,1101179448,200325021
116199668,705,10349234,408735,80472,565721,102961,67692,910563,2603224,742270132,1107996636,200347677
102374479,926,19202286,630443,32656,844056,62246,19998,793325,444266,743343438,1098046752,200307607
89658022,1518,13744532,2075564,17272,879445,29349,7099,810584,547033,754848390,955953230,200303129
93555618,1202,14127430,2183928,58400,1126651,41704,8786,571590,620398,744389779,1074506495,200323602
122949034,1448,14525214,934971,26918,771211,76173,17543,666151,1180546,750038655,1128424819,200339665
102116637,843,18010164,1170471,80547,1087156,78133,40170,748641,648165,754601490,1168108787,200322509
93441288,2259,12537756,2094600,14094,586850,36662,10732,624139,685492,753469835,997104589,200328111
100005991,716,14120959,1386613,7567,811722,80864,16381,545588,704833,755786713,980522580,200308244
98849537,1795,12232325,1463770,9982,772765,68101,15772,526044,1440025,747168910,1007762988,200287704
116734284,572,14146872,521872,77095,400063,69379,34916,794657,1158237,727624176,1109445085,200289938
104065877,1107,18312062,583921,89363,930949,69540,51067,1026350,463228,721816720,1044488449,200366353
98776859,321,18311259,657641,94095,858926,75538,51694,1036984,1073439,707271967,1036959971,200300786
100652994,804,15375066,1003769,35244,563019,72058,30669,781919,1077587,721556092,919257025,200291026
88848562,1963,8949525,1513853,15220,834543,63670,8629,584694,567747,722547001,953851147,200253536
112131476,1656,13757631,1334448,12058,691416,110762,27331,381566,625104,725227409,1080458702,200683696
108741392,686,18071722,511956,45151,417469,39046,48539,1048347,2906128,723333198,993719185,200339811
99015727,845,19242420,561393,70453,404897,80560,65559,948240,2918459,726327277,1051587766,200336668
97000367,1366,11185730,1342773,14335,688703,74240,17980,627044,534006,721918651,889821484,200288613
87426576,1515,14028119,1762921,56523,1307418,56900,5545,728456,476984,727477111,1025771212,200301298
119995244,1171,12829137,1373715,31536,607251,94241,29950,480370,605577,744137444,1148650842,200322173
104424083,866,18179361,703806,84002,1145938,67248,51557,1140898,1198990,749185732,1070384259,200326171
90910055,2060,13880442,2014073,19454,684981,24931,9183,552782,721984,749247253,1025515809,200285260
87057266,1465,17525710,1067492,26062,977770,45511,19672,826465,504046,717607343,916373997,200295203
48512839,522,516930,162781,58825,266188,27756,17907,437488,129485,372530713,507980933,102896116
272250336,8912,41924120,1470113,1307047,1700597,216533,707285,2560086,3067520,2134603261,2981305346,600104009
274080512,6720,39237897,3880276,374101,2710954,149916,58027,2021570,1408333,2119131326,2941774006,600312714
283590356,3378,47187002,3458237,380251,2669635,184859,64348,2215641,2125964,2133894191,2866987532,600312359
310933931,8051,43088979,4347646,467313,2331678,196221,67800,2019128,3032212,2213222894,3161531699,600287820
290007919,7130,38794792,4978943,50451,2191333,126356,31363,1787179,1891893,2259260942,3018861834,600296902
305087752,10239,44316242,4491164,332636,2345500,193310,57596,1948569,2525860,2234326384,3165445161,600320065
313295907,5630,41905354,4092594,151719,2464763,184290,69552,2113994,2208434,2246416703,3183003076,600312458
277073227,8521,37160076,5365444,52095,2173283,114686,35477,1790959,2182520,2250997185,2936500452,600295358
324038699,3399,48635542,2738320,127857,2063904,251446,119651,2324871,3994852,2222370197,3233376778,600331021
311878088,3421,47221518,3584127,214730,2778803,209800,76322,2002976,1591356,2255401038,3188248469,600378032
288233033,2845,48911436,3393999,120790,2353028,158142,104460,2610969,2938934,2201659088,3035512722,600280852
305727608,2585,43513815,2952929,161858,1893424,221148,92173,2263458,3056383,2076936365,2999587948,600285961
285592284,9398,38818292,3485481,177095,2266442,174407,80659,2267224,3161038,2131110432,2850482043,600330333
292801208,8698,40128454,3816799,45342,2376060,174445,43544,1908179,1806201,2126141953,2973334205,600381102
278856222,9340,46939007,3897451,90563,2078149,213515,74954,1938219,3961955,2099606920,2799980566,600329119
300978430,3423,38267380,3019072,86426,1729288,241474,103754,1829286,4444634,2113769755,2882307184,600283121
297194822,2307,47987253,1659688,501937,1991254,191663,146837,2889654,3546409,2111227773,3033826465,600301287
290669100,9145,43921409,2491515,246581,2020596,170984,93918,2635884,3309548,2106785757,2814186413,600293993
272614989,19669,41580392,4150529,595342,2735240,162512,54216,2484328,1314497,2102775386,2958480121,600328801
274812596,3791,44080456,3417527,190955,2395856,180482,65542,2038326,2988346,2144537876,2875241807,600306381
299387263,12239,41649886,3838641,28443,2020722,256858,76211,1503199,4091884,2108008502,2869551301,600302061
293744896,3173,48143909,2587196,402891,2549220,180505,83557,2619118,2348940,2147059204,3021472594,600310837
271576329,4962,39125226,4766324,274242,2718476,142751,35485,2129393,1373123,2144735633,2936135179,600335126
314778250,2034,47479539,1602277,323209,1546783,195830,140672,2765320,6291703,2142862719,3074940358,600320555
272680251,2940,40786333,2107235,85442,1965247,180744,68824,2127906,3828185,2069344018,2693447925,600281850
302372632,3238,54959502,3400313,137734,2058189,151663,101039,2571310,3560488,2113077917,3030310124,600294057
272456588,5074,39155011,3478464,182783,2626835,185579,68337,2027691,2128614,2102025771,2906034459,600284392
316060386,3633,45232505,3002673,184997,2212607,198622,93694,2124931,3309435,2226694547,3200312384,600315558
306120432,4154,49491217,3202873,643219,2435678,165990,92604,2689025,2935671,2211694198,3117559191,600305279
325186605,1544,48388152,1878881,507618,2303598,243057,137030,2728219,5088212,2252058631,3177487727,600292714
331947302,2586,50442245,2336767,139317,1855337,190765,90924,2593393,4643190,2212531070,3242055943,600325349
325029714,2753,52658897,2750445,201323,2804218,218924,121323,2946149,3313216,2248348627,3192840308,600319767
302286280,4664,47511455,2158880,287803,1950204,215426,124858,2784801,4576735,2159596169,2994513290,600295583
305800707,3990,44002543,3559312,86257,1992752,219319,90967,2150951,3525109,2163368630,3107515944,600306935
256996590,5364,38628954,4037004,68194,2432582,144805,55718,2165846,1578672,2132734361,2791433248,600259740
272069103,9556,42817352,4506861,560599,2859905,149265,27667,2414129,1275397,2086255651,2974853777,600302636
273041703,21638,41145420,4075835,401475,2413041,148485,56653,2092741,2189902,2069655307,2782048472,600260911
278441143,9231,40930772,3298916,89680,1913051,173709,74432,1933060,4165759,2095212832,2825188872,600255023
290887325,14317,38671984,1997956,118816,1833277,184160,68406,1853136,4534795,2033068334,2817088739,600326695
268022416,13704,42193490,3113150,255145,2981414,194112,75380,2618422,2033479,2013306268,2661405090,600289024
314899929,4871,45653951,4516868,367422,2336675,203100,61641,1803186,2371423,2222609483,3242347202,600320558
272333207,4664,37049805,5249249,86830,2750319,108390,20215,2142136,1600328,2234298048,2979835761,600308466
317946268,3527,46719870,4072770,114337,2191000,213649,96738,2244948,3110171,2243528552,3258320500,600354045
299878022,7117,40414481,4296458,200768,2735905,197887,82871,2234261,3177915,2240721024,3100997355,600287748
307470863,4852,50963150,3209124,748647,2515869,174513,71113,2497333,2041663,2244606083,3121232732,600332160
23765680,233,393502,232628,57551,142384,25367,7121,193087,174115,212503574,322161572,56706909
365803821,6999,49755636,3177694,808097,2462710,225596,427520,2566974,3256975,2788527990,4006597536,750115119
398253733,3633,65504211,4076316,113757,2476426,244084,117426,2746486,6910849,2766978742,3937663636,750359340
405081748,3897,58369657,4171359,207159,3398605,246530,102802,3032603,2931763,2798375416,4154052478,750322301
420660267,3327,56746248,3901777,192204,2568095,279048,152339,2976624,5240217,2813560443,4151446066,750290140
380629842,5246,61671361,5079656,99907,2893377,199531,74206,2526730,3621952,2762230835,3956376181,750335996
402082317,3977,52495378,4672127,225303,2804347,233859,106672,2802810,4125467,2802182803,4107543619,750301587
405836672,4042,64470451,4486348,151075,3057301,229317,104190,2923937,4469072,2793623777,4115706912,750323893
391830799,4365,62865408,2731160,201461,2835272,283638,127219,2858904,4896480,2751318026,3956892327,750312976
356674702,6780,49676058,6618036,89598,2992600,222801,54713,1975113,2939446,2690647786,3749309134,750295280
361014477,5865,47987632,5476094,49979,2940406,215583,66391,2371658,3227096,2687711650,3606443084,750349662
366119728,2928,62245149,2584842,253361,3252799,236049,131777,3426335,1814626,2616121315,3792385606,750287611
374529295,4424,55537589,4750858,143875,2759800,305940,81203,2335419,3309739,2659143432,3638237982,750291369
379806741,3837,60496329,3176886,96934,2748192,259044,106452,3146087,5837143,2703146154,3660562716,750291340
394859004,3982,58614828,5031291,174497,2801673,240984,100612,2647339,4326440,2803648947,4006974620,750286963
414578251,3467,66791200,4220963,153472,2841274,273838,133144,3036137,4849168,2810586178,4164359567,750301734
399294175,4699,51483074,5641139,136393,2895633,247684,70296,2509128,3833230,2803030164,4093623699,750325245
419032617,3283,62513079,3716822,218872,2761603,307906,150404,3157389,4921757,2800028784,4163279648,750332868
