L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-store-misses,L2-load-misses,cycles,instructions,ns
45940583,40679,2640690,1447154,6222121,9755168,6050152,736216,1432581,9654053,1537061459,1158149159,750681900
46482380,32840,3007787,1411552,6010662,9345242,5874443,724040,1427238,9820115,1561026479,1187387097,750640963
48876166,8290,1903702,1459584,6491081,9707078,6304977,791616,1476228,9684150,1550983868,1264429131,750668827
50668204,9829,1968777,1507901,6803111,9969333,6585096,826470,1504996,9942337,1619983998,1324229957,750623249
51934351,5960,1950500,1490938,6953904,10095956,6730642,832483,1478862,10144846,1655598830,1356060353,750859582
52068582,13071,2261262,1504794,7050453,10316565,6702510,813325,1492210,10251777,1704123746,1358350392,750809011
51277567,17636,2628567,1535711,7030647,10302752,6782100,830719,1530050,10269952,1678383656,1325521896,750786842
51486252,29591,2488544,1493574,7043555,10419305,6837521,826987,1512408,10513442,1695260489,1338687220,750732086
52638386,11456,2342083,1492297,7171758,10445518,6813040,814392,1498897,10419779,1709691149,1371749164,750805665
52328217,12405,2099805,1570960,7066090,10481700,6778539,823076,1559859,10508711,1701602031,1351250735,750786805
52354613,6998,2139997,1540000,7130585,10469729,6745889,810183,1548208,10460379,1700333845,1355746895,750815520
52842337,6783,2012682,1540214,7010200,10534846,6791425,823129,1546010,10519633,1694319193,1344801695,750809768
52559683,13734,2106916,1514017,7163404,10456103,6787999,804619,1529348,10469674,1707492712,1348618686,750834914
52224442,12370,1919175,1557208,6972232,10616984,6804581,810673,1555321,10546281,1673674056,1313542818,751475637
51694942,9529,1771738,1754292,6714154,10679743,6771276,861616,1743791,10712367,1648473398,1276505753,750781302
50868615,20385,1815425,1635741,6833248,10613649,6758804,821129,1637998,10589839,1653965444,1275011393,750842725
52068043,16350,2064126,1533836,6980329,10531625,6797976,797052,1533578,10494578,1674209102,1309310120,750852733
51712819,10017,1883215,1754355,6696434,10716243,6720943,844802,1715978,10592223,1660009206,1259053833,750834237
50974579,5979,1718494,1755590,6741049,10544252,6556485,863907,1757364,10598199,1654080691,1273554746,750860742
51812047,10404,1877291,1577300,6634879,10650133,6773705,816499,1589107,10615013,1648995527,1290750742,750884760
51410489,5576,1701513,1707308,6691790,10624565,6707109,852913,1695968,10646146,1641948984,1286039497,750842741
47291372,29112,2275462,1668633,7063853,10188867,6073519,771275,1623296,10157518,1758237914,1151782624,750850710
50587687,16320,2157658,1522730,6767587,10491876,6625901,789352,1511313,10544786,1650128026,1272038774,750834149
49306152,21921,2376570,1569955,6529638,10417420,6443803,787872,1570574,10247557,1636466980,1217905965,750834992
48099005,19761,1957913,1570233,6344964,10047506,6308724,803947,1586443,10125531,1569190343,1210529577,750800345
48508027,15470,1947129,1441594,6439562,9914806,6334436,755847,1440709,9893016,1561983841,1239839580,750672485
47898413,20501,2505046,1476180,6297348,10019072,6304365,757257,1472109,9934974,1556901130,1213277280,750680142
47384846,11825,1964217,1507612,6341767,9728596,6284821,798272,1521545,9660312,1520380625,1218400976,750875319
48844590,9830,1957056,1524078,6452541,9963526,6376205,794182,1523106,9933919,1571403998,1253528780,750644080
46976257,43865,3896386,1455861,6324401,10243442,6082904,716162,1445510,10183992,1713354560,1164420635,750616643
51176002,15098,2223273,1482845,6694211,10413159,6671093,796001,1508088,10515159,1663516805,1316952028,750877741
50234383,32996,2236331,1485145,6753983,10476612,6558674,777990,1487161,10562692,1643915755,1288193135,750792524
51455684,12447,1869353,1562500,6903539,10444062,6734561,819792,1550122,10438510,1658885999,1321713482,750822457
51674668,13071,1900105,1505694,6951482,10424161,6705589,813641,1516973,10450321,1681975142,1339398171,750849014
51675997,19143,1883315,1538162,6816192,10536427,6723163,814995,1532100,10445501,1667724688,1326088815,750856628
48877222,27178,2278994,1431271,6635542,10434673,6413315,756815,1434362,10251074,1639680487,1246694788,750847936
49362494,19123,2403214,1423847,6772842,10105494,6434056,761538,1421044,10097268,1608943556,1275427630,750943216
51279412,24014,2177763,1584702,6742852,10705958,6672994,809208,1554630,10698011,1665632944,1296736445,786710962
49818741,16381,2014037,1509270,6626419,10370689,6592944,800731,1516294,10361463,1619579734,1274682189,750806116
51185578,16780,2147848,1514713,6732385,10405495,6606663,807247,1494056,10310725,1666454326,1298458968,750627923
50538501,16302,2174282,1494427,6722740,10466355,6653614,803888,1494630,10469975,1643932502,1298848961,750596213
50286961,19164,2183316,1484113,6530633,10390836,6492338,779148,1465940,10422040,1639220393,1287959901,750575478
45919547,29713,2273616,1503253,6051394,10002618,5994006,746352,1485506,9961041,1552645658,1168810428,750595749
47115179,25944,2369621,1434250,6207768,9892095,6185969,753569,1437285,9911303,1547628950,1205768258,750593737
45039904,36144,2438728,1401269,5971519,9876356,5922493,706344,1411390,9891164,1544335925,1148592826,751276602
49146306,20132,2294533,1483994,6503463,10201855,6416353,783802,1469406,10247417,1599916331,1259460183,750895277
50766364,8270,2037563,1488675,6779574,10358989,6653805,792999,1474789,10417966,1642294505,1310332846,750852284
50860202,15259,2087329,1499049,6766488,10417021,6661203,792606,1506301,10493573,1651871416,1308918580,750862851
50268709,19883,2059601,1554604,6722042,10386377,6573611,798280,1531905,10317076,1647923379,1299107755,750829027
50510770,15245,1970744,1547359,6655231,10431109,6572758,795370,1532139,10457362,1645592020,1294359711,750621653
48872774,36908,2939378,1447449,6569067,10373421,6417593,747741,1455560,10375417,1659133044,1262596076,750831570
47702210,17456,2017730,1582089,6185517,10051391,6192457,804296,1600551,9932988,1557662047,1214134391,750889442
46966206,28391,2498588,1427512,6299060,9878303,6185683,737912,1427577,9920346,1565005730,1210679034,750860093
47600078,26989,2561595,1442455,6356642,9986252,6156335,731735,1444229,10155835,1602689890,1224414805,750822763
47259119,20535,2568373,1381015,6496427,9773371,6236272,734800,1380289,9601608,1548137872,1199950251,750887394
48526350,8766,1767477,1511768,6399145,9999090,6307823,775532,1515420,10074972,1561943764,1226133455,750932568
48101549,8880,1731720,1593705,6336863,10047078,6294991,810665,1595622,10003190,1561327274,1217083303,751491731
49496027,14885,1988601,1535490,6631011,10337540,6384746,785007,1555344,10356638,1614415510,1252126460,750999329
48980311,9844,2005295,1664337,6517045,10092916,6261010,820576,1659477,10195981,1588581757,1239246024,750845331
49576314,17950,2718848,1597169,6672058,10449415,6419937,830340,1643870,10434862,1629648978,1262909318,750824432
50155592,11168,1775733,1743338,6559931,10561272,6525077,871020,1751328,10506207,1630325520,1277624242,750841683
49018889,12177,1793705,1710036,6495408,10370163,6401670,858226,1725430,10309127,1611066777,1255375868,750881323
49370457,9944,1815920,1702009,6560172,10441022,6432594,861925,1743239,10442180,1626373247,1264199514,750833047
50106626,6714,1790659,1747224,6591555,10573889,6457051,871461,1764679,10535589,1637988535,1279017330,750810200
49949459,6503,1792750,1740514,6564662,10517861,6445499,882021,1786671,10502242,1638173713,1288385794,750848638
49601758,11869,1882989,1769026,6546219,10586154,6452382,864035,1749520,10625060,1638267600,1263412372,750825853
49198539,19823,2247227,1746409,6340550,10532843,6304247,854535,1735230,10585642,1661581901,1259799026,750929397
47961042,22349,2971987,1651793,6167151,10342607,6173474,835501,1688086,10339196,1622622964,1220247014,750906578
48570505,15175,2037875,1721533,6505155,10472278,6388692,860950,1740795,10336133,1627352290,1254015953,750838922
47606166,21955,2221721,1675894,6225158,10235407,6112127,829620,1702041,10257713,1586588241,1226551776,750848725
46398966,27063,2116303,1675646,6191512,10079525,6087617,817395,1678802,10092469,1558294458,1186260334,750622098
47269373,28398,2314411,1658795,6159762,10169374,6067023,819510,1678185,10082550,1561419790,1202959943,750587550
46079476,36648,2340796,1646413,6045094,10106370,5960143,800471,1635889,10087650,1553126540,1167334533,750631987
46130565,26390,2028838,1654856,6102292,10076182,6001721,805529,1626078,10018272,1535089015,1189078920,750913606
47044323,27917,2156075,1633666,6174914,10162007,6146423,819952,1643353,10102986,1567655721,1212925661,751538201
46727651,39774,2437064,1486163,6263803,10145212,6091065,737943,1452694,10075842,1570791403,1209676002,750900692
47067269,32436,2300358,1450887,6258793,10160480,6148373,721057,1427271,10135191,1568989149,1210128982,750853876
45856094,44607,2580569,1501405,6077933,10140649,5983160,732889,1486880,10083695,1548680651,1165252605,750600760
46823464,24705,2371098,1656598,6297667,10219631,6212078,806552,1634646,10013810,1564718613,1189315756,750848364
47702605,14087,1876373,1647304,6321254,10225011,6224437,817846,1663456,10235953,1575690035,1222804132,750836388
15724019,99315,9277966,38298,3566074,4487159,2615271,298010,65014,4174180,1794050088,3155758741,750888179
9379577,3350,56757,122727,565659,3046862,1564087,258675,91933,3301204,383043097,384217486,218682706
44780954,108670,31847012,613195,6528692,3509137,1555674,415643,670226,3488624,2129727222,3319047867,800084009
54475762,49606,5487263,1814494,8259084,10362285,5738932,848067,1846771,10379731,1956191500,1830384122,800709973
54617084,45868,3076748,1972067,6665187,11092352,6931119,910017,1977513,11039595,1723142838,1350030225,800709645
54464986,34172,2481162,1982121,6707613,11406179,7015718,917311,1948778,11247785,1715435902,1311352889,800731648
55777658,24972,2393874,1847555,7322547,11276495,7032393,874147,1820967,11217806,1790105938,1413505233,800721632
55246887,26941,2594430,1750906,7352811,11175444,7028852,857148,1758992,11161592,1784761040,1426420854,800715108
56532783,18002,2429746,1718712,7489625,11026238,6962063,842408,1698958,11131921,1819867972,1450373579,800702933
53714582,29741,2612044,1688452,7206089,11058897,6921670,854930,1680278,11008097,1778984101,1360264968,800691901
49807849,37207,2239110,1866456,6475431,10611297,6580787,883814,1859984,10570857,1619730203,1225056749,800795282
48853249,42035,2937062,1633892,6522676,10271837,6387578,807510,1620329,10322471,1633602660,1214589189,800740521
53367489,9024,1856960,1761010,6998007,10485952,6830110,906028,1746501,10454969,1677344361,1344825996,800748089
55324489,11219,2255111,1644843,7449836,10834536,7233357,880443,1625224,10696504,1762234079,1403652993,800608268
53279556,31161,2524261,1645487,7131669,10886453,6975709,856542,1643022,10769706,1739232387,1355043749,800590994
52137456,21866,2427386,1616792,6781742,10440440,6747740,852558,1636893,10434103,1678100856,1341071061,801296785
51302440,30025,2562961,1557439,6955265,10391950,6767264,833743,1556225,10257731,1678953555,1328387088,800672668
51597807,26588,2320789,1553375,6879005,10202765,6710231,844974,1568438,10200571,1651767490,1328785691,800771784
52276706,20853,2180700,1584709,7022482,10352736,6772030,832225,1555239,10356654,1677995270,1359316962,800872227
54662785,14702,2593516,1576116,7367494,10784189,7187793,873425,1588530,10689675,1758624017,1415747097,800798336
55480011,12777,2193844,1599260,7509783,10894699,7236685,869251,1619940,10943658,1785482167,1442543381,800891948
55643535,23060,2181303,1634078,7432228,10917860,7160602,862130,1620447,10986939,1793891191,1436639436,800839716
56356842,11693,2282341,1606351,7598515,11100213,7314083,874794,1627714,11077262,1823624406,1466012946,800593866
52154533,30654,3151112,1595443,6934852,10904781,6625031,779097,1599184,10898428,1783275206,1324695703,800788062
54858043,22861,2476617,1667876,7425697,11170932,7190971,862293,1641698,11131545,1794939491,1417276059,800765852
53397472,24514,2411371,1613566,7362565,10908695,6793725,816765,1604683,10854461,1781982376,1358927372,800792680
49627559,40502,3052582,1534370,6805869,10508305,6549687,757947,1531533,10406343,1675370032,1229741555,800904806
48911227,39892,2471315,1511303,6605060,10268620,6317686,731334,1516804,10291446,1592420678,1232511444,800623084
48627230,32581,2677545,1494458,6505934,10300411,6332515,739877,1511252,10411031,1610800592,1224746404,801090363
52868239,13853,1741931,1791376,6768776,10816681,6875465,870954,1803686,10862947,1660362331,1294833190,800763500
53075829,16208,2027725,1671096,7091192,10956618,6938350,828173,1650321,10859820,1693495066,1333392266,800750522
54363211,19155,2805313,1616253,7272011,11174062,7040746,825779,1650886,11236509,1760789817,1363775325,800727181
51141046,23182,2548383,1818085,6759600,10910289,6751248,852414,1820571,10990104,1676366481,1242924413,800737136
52650419,7239,1849699,1768384,6938191,10776382,6892545,871562,1745655,10740057,1677044635,1321793067,800608574
51590792,27357,2335975,1675436,6816303,10906007,6863551,823600,1684406,10830474,1690946827,1263041116,800882890
51750355,19829,2114629,1782021,6787300,10746043,6769359,868840,1752618,10793759,1665311929,1292794343,800968159
49842750,46809,3160636,1677144,6568960,11030842,6567490,809112,1697690,11004604,1701982887,1231245956,825788991
51335698,28037,2602782,1547626,6869278,10511041,6641012,781568,1565571,10628514,1675351888,1302098896,800740135
48614564,33142,2939406,1630371,6356191,10627506,6339566,793740,1645746,10573248,1663259035,1213635100,800601765
50358854,27075,2454555,1630252,6595751,10712349,6612930,815784,1650639,10740683,1667909299,1272530997,800967776
52312917,23739,2860488,1563926,7074471,10844559,6934547,820305,1567703,10767110,1701344653,1329351051,800926640
50893785,28757,2285073,1693574,6703860,10759020,6704046,831720,1678980,10848283,1675965108,1283181660,800620749
53232750,19073,2149890,1654083,7079543,11006490,6965616,843976,1655646,11044712,1730254181,1358950054,800867901
53289624,18202,2217724,1634333,7110294,11132583,7031258,847577,1639925,11109342,1739101344,1370332045,801452182
53862429,23466,2264559,1589262,7152851,11161025,7057186,830643,1595709,11068801,1748739009,1379311406,800848719
55806281,20186,2138516,1609160,7440621,11184600,7251379,859652,1596819,11118985,1802064333,1440527629,800847417
55394894,18398,1989312,1655364,7368100,11144759,7206529,881585,1668752,11160860,1782975982,1419458841,800627753
52576311,32381,2472220,1597464,7079534,11111825,6964766,831812,1609121,11061531,1750642014,1360798617,800838488
55091935,28491,2180253,1648696,7301654,11193205,7146001,865640,1635135,11204927,1779924157,1412907475,800789301
52009101,38679,2824643,1540579,7006658,10975877,6819729,799759,1531516,11072645,1738137639,1330412816,800605888
54448731,18896,2365507,1586925,7386962,11117932,7056893,831988,1594759,11061072,1783160282,1399922724,801264670
54064096,21515,2171751,1652040,7114493,11191913,6971631,842277,1618675,11100576,1752102409,1378922858,800795814
54306161,18164,2200123,1636687,7081129,11205229,7053042,849371,1623456,11140583,1754270427,1381100124,800864160
52875475,32714,2439749,1648542,6990228,11173630,6926815,836414,1630544,11156631,1736262560,1348317192,800854420
52092438,38549,2663389,1550679,6964899,11121135,6909571,809588,1549653,11114430,1732421991,1328511021,800593757
50464647,36177,2544494,1617353,6654901,10720255,6642815,802200,1587411,10786538,1677627409,1278734992,800701559
51848417,30630,2806862,1569295,7028085,10875899,6888668,815901,1556545,10773959,1715900017,1321609970,800878271
51483068,42197,2669162,1602925,6742320,10994955,6744148,816522,1611739,11029208,1710386931,1308410859,800859999
51894104,30325,2622168,1576079,6857002,11072013,6841609,819595,1577857,11006406,1715048346,1334833657,800881872
49411413,47428,2897957,1512747,6487011,10718367,6400853,761626,1523411,10842729,1681535776,1247071712,800839549
42824602,68601,4255764,1377129,5638849,10025634,5761782,664609,1378086,10050140,1666450914,1077138654,800837625
47833946,38950,2782113,1573577,6394019,10412587,6269983,780408,1611229,10574965,1635689845,1212991996,800604025
44553751,51305,3697818,1423135,6066236,10255877,5983909,697368,1449435,10383134,1595208533,1122796272,800783229
48772566,38086,2606259,1535845,6598859,10388172,6461352,767864,1530500,10378186,1634093255,1229495116,800778855
47575078,30477,2596142,1462503,6336626,10277035,6157581,736189,1457619,9998350,1604239375,1190880216,800743596
43723252,56049,4069596,1581605,5799648,10336313,5754149,727938,1551953,10152020,1617373571,1081024687,800762730
48008702,47869,2968007,1479983,6429191,10517216,6264388,734950,1488071,10487097,1662997700,1232485476,800762073
51059091,22977,2351414,1530033,6763751,10592989,6629598,784264,1519673,10568940,1687590711,1314172405,800756005
53142503,11313,2105976,1543092,7134555,10827881,6896144,811779,1562731,10820998,1726847511,1358587892,800772638
51909157,12407,1871915,1724016,6777601,10786427,6820598,867197,1730221,10747127,1683479235,1300933550,800729992
52308531,11411,2018036,1626466,7059334,10804097,6848764,838373,1611720,10877638,1716338266,1329269632,800757518
51752153,9870,1830068,1718258,6856547,10729530,6716102,849998,1725771,10710392,1677272135,1303861283,800767675
53016032,8354,1939803,1769183,7069799,11043207,6880828,886891,1755821,11058063,1737009255,1352741910,800719193
53409702,12404,1924615,1829739,7014980,11087782,6882711,896313,1813692,11186407,1742285130,1352604020,800726977
52667879,9716,1848958,1823520,6917315,10983433,6785517,904672,1817396,11019410,1726514444,1338331877,800776413
52282421,15980,2118174,1818904,6937772,11082263,6839857,912420,1817551,11020175,1740913159,1338830199,800719124
52789842,13075,2534151,1841739,7003041,11115598,6850824,924934,1865009,11060856,1746467444,1347182706,800708989
51874523,12405,2360875,1825060,7018913,11076812,6875238,917402,1856548,10961075,1734511309,1328463014,800832504
53074127,8423,1906370,1849456,6918940,11124558,6876134,933756,1876255,11040439,1741498250,1364044513,800757034
52787862,10993,1989160,1866819,6956657,11071356,6867170,913027,1828150,10978890,1750414585,1344787059,800568521
53110906,9668,1926052,1835938,7085266,11197838,6903925,926729,1871148,11129494,1750180228,1363318948,800607871
52333742,11959,2290960,1859803,6993871,11236115,6780400,906646,1831944,10875842,1753358122,1337375657,800843278
53042204,8142,1937737,1860221,7058247,11135854,6893866,935074,1860770,11060120,1751664129,1375655707,800842562
53313599,9564,1935795,1869503,7067971,11101865,6934450,931924,1862349,11086199,1752305305,1371263026,800857795
52702762,16362,2184323,1847887,6977711,11106162,6825771,920980,1845086,11079050,1743999025,1352839367,800846770
52653366,15518,2097983,1838038,6990147,11075307,6881594,929425,1834181,11122222,1744340391,1359374680,800699602
52910984,8792,2012000,1817029,7018908,11161446,6873210,917845,1840876,11112227,1752607598,1367442789,800737671
53710027,9136,2024126,1595537,7236381,11035023,6891301,839648,1641013,11047185,1765022931,1395735679,800711515
54212883,13782,2067779,1599844,7279809,10971888,6993467,833231,1565518,10931415,1762990242,1403269956,800740801
54314503,8115,2069753,1764730,7153259,10966229,6858366,891672,1752242,11147425,1766710974,1385207859,800713588
53150994,11143,1940699,1857907,6965111,11176705,6931143,929779,1835053,11222872,1750557339,1369851633,800730576
23742811,28903,9457377,468295,4970790,5127452,3232194,379180,540215,5756802,1966577948,3182674728,800739297
16674583,3364,58131,143348,1064344,5105119,2599419,382402,131747,5153403,649874502,596968309,372564570
53857604,193392,35425672,873020,7062466,4873089,2024762,527273,895431,4553290,2407640348,3614215393,900145388
64147545,14371,4532519,2103084,9345833,11702795,7042804,1002698,2091449,11642432,2202728536,2051659705,900633982
64682046,18742,2160046,2318752,7712882,12873478,8238355,1105278,2287870,12925031,1982774886,1580573680,900777448
63201821,29634,2308187,2125337,8228030,12902678,8119476,1043039,2118044,12916670,2000631035,1594619516,900830287
64061117,10996,2536982,2004226,8573835,12556771,8124130,1005333,2010159,12728274,2058504298,1662761022,900823625
63966038,10328,2481520,1952976,8583952,12616017,8170984,1002510,1933276,12554809,2057455154,1665315541,900826013
63209565,10421,2234437,1977014,8517996,12590011,8195314,1026046,1972359,12654872,2032060213,1609975968,900827154
61659328,10032,2103794,2165875,8095980,12559005,8059656,1093414,2161896,12556801,1977906957,1561363660,900860105
61698711,20470,2129776,2028879,8254194,12526856,8132431,1058963,2032316,12577300,1989738873,1574690344,900821407
62823225,10583,2175892,1916913,8433064,12511821,8194253,1033292,1920390,12574747,2033777793,1616039765,900855782
63698747,15612,2352752,1960110,8456626,12883352,8298776,1039637,1936638,12809223,2051227479,1637159393,925337027
61876018,13645,2737345,1893335,8349617,12383371,8097277,1036525,1922284,12483877,2014999069,1597988360,900677279
62803573,12465,2306363,1861647,8544765,12402376,8160903,1006860,1828493,12431612,2043447435,1634008338,900691699
61849063,18430,2211472,1907734,8264709,12458597,8076162,1038428,1910656,12450991,2002758046,1609094522,900628835
62651597,11013,2436080,1831429,8472997,12461651,8214973,1020170,1842661,12470787,2047679955,1645902437,900608786
62859710,8413,2398293,1816777,8484052,12463878,8170802,987527,1843740,12490064,2052212065,1645649143,900608637
62425387,14048,2468838,1821693,8486436,12326966,8089933,1002243,1834156,12405622,2032905961,1628673456,900625952
62782176,8018,2351658,1799726,8537004,12370452,8135166,975625,1811268,12411325,2049932822,1638310138,900759672
61970213,14164,2581947,1860608,8357188,12489113,8109128,987337,1869030,12394580,2020483017,1605340244,900728584
61748161,11940,2827927,1848263,8504588,12393564,8022464,967016,1829670,12382000,2025033113,1607181949,900600860
62135573,11083,2335895,1847420,8441229,12447647,8097744,968751,1832523,12495681,2019179909,1595438240,900599295
62069493,13321,2291490,1829714,8405334,12421083,7996708,946654,1835581,12551918,2006939195,1579017571,900637915
62131950,11473,2133619,1941424,8205999,12591219,7979546,955816,1951403,12811331,2041135917,1541820291,900633361
60198107,19525,2358518,2041799,8067422,12507486,7904271,1012480,2064785,12673093,1976494201,1489492239,900624872
60958246,18946,2873686,1823255,8412070,12403541,7995018,944313,1837900,12511415,1997272251,1550685972,900651401
60838787,16798,1965029,2046440,7902528,12586174,8021888,1000428,2026805,12596709,1942180148,1503822152,900872168
60419002,12158,1937936,2064840,8031113,12568713,7956396,1033262,2075877,12664364,1962982868,1519448226,900829331
61422962,12434,1977543,1930885,8002556,12648726,8101366,989850,1975873,12596286,1964053407,1534401504,900834933
60754960,11906,1977442,2078207,8001804,12570623,7954530,1033812,2071519,12706833,1967533045,1527277269,900847153
61006752,9257,2107234,1853020,8116592,12491893,7966209,969189,1872256,12558178,1972802973,1551680285,900867615
61260161,8807,2112044,1943570,8048989,12638034,8017078,987126,1921403,12587713,1971467139,1556433930,901348441
60651351,10684,2171722,1932715,8012692,12594377,7992617,992274,1948571,12534300,1969467084,1553670533,900618285
61018313,14235,2228818,1845010,8171647,12478393,8064169,957946,1802200,12379919,1973623817,1564978425,900643966
60306013,16828,2313145,1941687,8080080,12516933,7998797,1012671,1942960,12554004,1975528061,1545508970,900610712
60181765,14590,2192376,1900286,8131192,12562109,8013213,993622,1914342,12501265,1978526649,1545985702,900619498
61391894,13261,2158498,1805102,8273906,12484309,8054163,959735,1798101,12447299,1992552097,1590348858,900633444
61918959,14253,2339467,1798191,8299645,12496405,8077645,964776,1798572,12471496,2011844770,1601238818,900583420
61183737,13338,2220011,1843308,8159179,12437276,7940940,971164,1838032,12488058,1981791327,1575340433,900763750
61726634,11354,2695862,1807187,8460582,12354110,8030912,977168,1825248,12465103,2018512110,1603219996,900633390
61051726,15127,2442540,1834525,8153145,12438551,7959929,961739,1803000,12495249,1989263029,1573014484,900623530
56382835,53129,3404982,1710640,7764520,12218374,7380229,867602,1692744,12123716,1946244651,1430736844,900786640
27929464,78183,6561648,1162749,3799170,9132316,3496036,409656,1153775,8905580,1552328124,626066831,900724853
33889617,70605,6697485,1271910,5732113,9082400,3958178,464858,1260963,9517812,1778024171,726865925,901659466
48687048,72042,4427051,1691728,6873996,11758814,6291994,733173,1638455,11539725,1828859930,1192211456,900845424
52459352,40580,3751887,1685756,7146794,11935756,6875384,794594,1595604,11347004,1813416387,1302759530,900556572
34737200,57647,4399896,1338071,4794103,10159269,4722073,588479,1414089,10007183,1612287148,851107641,901517630
56762232,36799,3466888,1760615,7727004,12723234,7607279,884801,1741562,12409784,1977177385,1418043237,900626409
60334607,13514,2186692,1853395,8018069,12446886,7912701,981936,1869644,12417779,1952699919,1557933587,900889645
60669259,18181,2312898,1818299,8028637,12434541,7882686,958122,1818749,12374359,1952885809,1559176311,900629694
51591063,33560,3243837,1656392,6983219,11850872,6737951,818256,1636994,11679666,1875171581,1316878649,900635635
58668197,30226,2888534,1827076,7858472,12729634,7759889,936755,1805264,12685058,1965213549,1505485699,900636171
57272154,25308,2827133,1732444,7687937,12330552,7575077,908207,1713200,12110610,1952516963,1470105112,900586869
44946797,49245,4294019,1543586,6199200,10656819,5650277,689500,1534378,10924986,1790040947,1106392806,900966288
35984599,65059,5583322,1382880,6261433,10232712,4738912,547886,1383310,10117808,1896118424,838019540,900653968
49716234,51957,3990093,1703004,6881605,11660292,6399199,776499,1692476,11856574,1910934694,1251305338,900791773
60196592,24167,2715344,1791827,8146375,12597909,7845992,922375,1768617,12677293,2000875438,1554435669,900753034
60267296,13526,2376224,1979605,7984606,12626453,7899815,1015770,1974818,12617424,1968171073,1546002459,900681004
41806173,56051,4315447,1460031,5915620,10864659,5602036,661125,1433751,10655933,1765715231,1061252263,900745428
50292333,53696,4299496,1683567,7064047,12138505,6522727,776459,1721229,12197178,1985595935,1251691600,900761334
55031711,48309,3260146,1971129,7455871,13885265,7195968,830668,1947670,13995965,2100592410,1381070023,900631585
39147692,61108,5178886,1413068,5667299,9710530,4749560,583916,1390033,10007635,1722039947,908636606,900631763
33125269,70715,5893550,1424673,5355675,10205310,4443592,569898,1462086,9878029,1701815674,738580459,900914291
45238970,45802,3595874,1601717,6292178,11280950,6264956,755870,1615372,11074717,1755777266,1138975833,900963054
47756619,61398,3923396,1717564,6490968,11444530,6365983,814371,1788509,11457612,1764188638,1183535386,900948767
56957787,17298,2252362,1929958,7617164,12010806,7404251,966544,1936420,11984375,1874308250,1453249272,900623108
57477765,15382,2211050,1981926,7518870,12084909,7441339,979911,1999044,12111664,1882952370,1451618970,900602379
56827324,19864,2357293,2004435,7509787,12126232,7393409,1003967,2012513,12168092,1891897325,1447483730,900610156
57256865,13527,2141243,1981614,7639553,12016886,7452547,999636,2018826,12068446,1901462306,1468464430,900672006
57992404,19027,2117825,2025540,7577412,12132684,7469406,1016334,2061956,12197788,1911117502,1491318700,900565640
57837655,10450,2152874,2031018,7655254,12300404,7528579,1019456,2073810,12238057,1928352023,1493640853,900868789
57385787,22561,2154109,2030830,7628508,12088871,7505126,1019639,2020018,12041549,1894220797,1479108154,900857031
56792559,24852,2227301,2034249,7644310,12006537,7454354,1002333,1971117,12069234,1897044726,1457396955,900924510
57728157,18977,2144951,2033313,7732177,12127681,7459021,1007661,2030203,12181493,1911755647,1482038314,900758080
58212343,23064,2155385,2050746,7776874,12146640,7428077,1015379,2031117,12096442,1940197008,1492626297,900707682
58916664,24397,2173138,2064941,7751143,12371466,7556393,1027396,2066377,12332119,1943529221,1509247460,900732898
58705043,20151,2415026,2059280,7959411,12193874,7575429,1031269,2055871,12378337,1947253732,1520117160,900785088
58390132,26955,2119558,2049641,7792847,12406845,7644031,1028957,2064750,12401660,1936586951,1509036693,900630906
57200867,25174,2235188,1971015,7646096,12189646,7451478,996880,1980835,12240725,1905127310,1476968151,900625109
59087372,22542,3008841,1751748,8227815,12354914,7717053,924962,1779443,12351635,1965736019,1533900915,900614262
59795207,19449,2446147,1848593,8049231,12669154,7864781,952593,1838113,12709235,1998649165,1529554192,900843297
58397413,19336,2000554,2024830,7649331,12185428,7518821,1007867,1993497,12235933,1911036492,1501532193,900865035
41505098,66717,6964605,1348412,6904302,8483702,5151105,683036,1371165,8513171,2077778650,2674163501,900854756
22643222,40719,4188613,159113,2515008,7085779,3766220,476898,147539,7645788,1373120721,1761251418,668238200
59770980,104136,32965262,1158493,8594173,5931182,2943567,639370,1201474,6720997,2654408206,3913268916,1000115322
70689571,22145,4611530,2351883,9866001,13220352,8143253,1120611,2368695,13290702,2387468755,2131243988,1000704282
71782971,11016,2304055,2518337,8692086,14026264,9165750,1211963,2508353,14068357,2189775986,1754866601,1000703120
68801813,35134,2973244,2299689,9032689,14050070,8865563,1091296,2286035,14139371,2210442491,1751904143,1000638008
69338804,28599,3041772,2188157,9337504,13973145,8899630,1064015,2193173,13899276,2255849260,1804440904,1000820704
69250362,27340,2995293,2122459,9333839,13912964,8887038,1057174,2116510,13831742,2242698131,1782662646,1000785174
66789641,32052,2741378,2385349,8642438,13780871,8828523,1167143,2389297,13736452,2151125025,1669789716,1000885893
66489209,42514,3064815,2219403,8799565,13743419,8714983,1106806,2212264,13618471,2168859894,1685355713,1000827824
66957235,36335,2873245,2168516,8945168,13572238,8781047,1097701,2156752,13576213,2178862626,1709054794,1000829669
68129462,26222,2863086,2099291,9126453,13679190,8942036,1094937,2104004,13766786,2206499556,1735760850,1000869256
